date,mse_cov,n_stocks
2023-06-14,6.210114727958231e-08,303
2023-06-15,5.966300547344957e-08,303
2023-06-16,6.106493910459201e-08,303
2023-06-19,6.15492385605657e-08,303
2023-06-20,6.387149355535661e-08,303
2023-06-21,6.381734638083175e-08,303
2023-06-22,7.017955561313726e-08,303
2023-06-23,6.753118272087926e-08,303
2023-06-26,7.207138745305896e-08,303
2023-06-27,6.95453665795483e-08,303
2023-06-28,6.702229670991207e-08,303
2023-06-29,6.698340417621297e-08,303
2023-06-30,6.530611460101701e-08,303
2023-07-03,6.751165618834403e-08,303
2023-07-04,6.614268332993414e-08,303
2023-07-05,6.47449248109658e-08,303
2023-07-06,6.599198605279516e-08,303
2023-07-07,6.345944256475632e-08,303
2023-07-10,6.085754067324159e-08,303
2023-07-11,6.018457114905497e-08,303
2023-07-12,6.01079177017355e-08,303
2023-07-13,6.23814664663892e-08,303
2023-07-14,6.253631503966821e-08,303
2023-07-17,5.9038278437371105e-08,303
2023-07-18,5.342878951244858e-08,303
2023-07-19,5.2783543696636154e-08,303
2023-07-20,5.010665995213091e-08,303
2023-07-21,5.1021526249362264e-08,304
2023-07-24,4.5896156542113586e-08,304
2023-07-25,4.8762073210063863e-08,304
2023-07-26,5.069270101636515e-08,304
2023-07-27,5.02808117328755e-08,304
2023-07-28,5.2844248485581926e-08,304
2023-07-31,5.315449901601299e-08,304
2023-08-01,5.149575345770934e-08,304
2023-08-02,5.101194573884859e-08,304
2023-08-03,5.186045476903e-08,304
2023-08-04,5.903571254002465e-08,304
2023-08-07,6.474429306259309e-08,304
2023-08-09,6.740569072249241e-08,303
2023-08-10,6.751700210649315e-08,303
2023-08-11,6.83941089891421e-08,303
2023-08-14,7.711471021461693e-08,303
2023-08-15,7.723718471279884e-08,303
2023-08-16,8.037818148082283e-08,303
2023-08-17,8.25869493906047e-08,303
2023-08-18,7.819215268597933e-08,303
2023-08-21,8.254309722357511e-08,303
2023-08-23,7.755232656966829e-08,302
2023-08-24,7.657466128206477e-08,302
2023-08-25,7.768302961932247e-08,302
2023-08-28,7.482543181851302e-08,302
2023-08-29,7.676410899052809e-08,303
2023-08-30,7.587656817560555e-08,303
2023-08-31,7.543895678983181e-08,303
2023-09-01,6.898544419487556e-08,303
2023-09-04,6.468056401194027e-08,303
2023-09-05,6.432501670359291e-08,303
2023-09-06,6.148210863248416e-08,303
2023-09-08,6.089811545167493e-08,303
2023-09-11,5.858272270785201e-08,303
2023-09-12,5.612278303326194e-08,303
2023-09-13,5.1796419060419575e-08,303
2023-09-15,4.779785785890208e-08,302
2023-09-18,4.834165165697817e-08,302
2023-09-19,4.948700606129419e-08,302
2023-09-20,4.870618994620635e-08,302
2023-09-21,5.004162763705485e-08,302
2023-09-22,4.775347922253228e-08,302
2023-09-25,4.7345275220446945e-08,302
2023-09-26,5.0637858058952693e-08,302
2023-09-28,5.058269999569144e-08,301
2023-09-29,4.6541225459963145e-08,301
2023-10-02,4.74130912132756e-08,301
2023-10-03,5.993793549083554e-08,301
2023-10-04,6.465764997118362e-08,301
2023-10-05,7.443475406333345e-08,301
2023-10-06,7.052933400583767e-08,301
2023-10-09,6.994482991222333e-08,301
2023-10-10,7.147761844534391e-08,301
2023-10-11,7.02296701534941e-08,301
2023-10-13,7.098117977715817e-08,301
2023-10-16,5.97703992299035e-08,301
2023-10-17,5.768828369861694e-08,301
2023-10-18,5.576204292410211e-08,301
2023-10-19,5.522831222382382e-08,301
2023-10-23,4.1500485260611266e-08,300
2023-10-24,4.295143968612685e-08,300
2023-10-25,4.1207312016110414e-08,300
2023-10-26,4.1687517877016415e-08,300
2023-10-27,4.29328050680846e-08,300
2023-10-30,4.3783715953642495e-08,300
2023-10-31,4.355881658713184e-08,300
2023-11-01,4.3357592098991793e-08,300
2023-11-06,6.087533822943755e-08,299
2023-11-07,6.351871390156283e-08,299
2023-11-08,7.056802681509806e-08,299
2023-11-09,7.12000648876537e-08,299
2023-11-10,6.465931754923684e-08,299
2023-11-13,7.345551313774141e-08,299
2023-11-14,6.54217394269283e-08,299
2023-11-16,7.587308432467271e-08,299
2023-11-17,7.492527109207445e-08,299
2023-11-20,6.541195801139975e-08,299
2023-11-21,6.432733775796502e-08,299
2023-11-22,6.728846391722576e-08,299
2023-11-23,6.480304592674533e-08,299
2023-11-24,6.416482758746895e-08,299
2023-11-27,6.361324324547156e-08,299
2023-11-28,6.049321494413166e-08,299
2023-11-29,5.508261353128996e-08,299
2023-11-30,5.417580979397084e-08,299
2023-12-01,5.378731231735927e-08,299
2023-12-04,5.384686940681537e-08,299
2023-12-05,5.2839420653570115e-08,299
2023-12-06,5.310273641772348e-08,299
2023-12-07,5.426938933661291e-08,299
2023-12-08,5.184925446164826e-08,299
2023-12-11,6.689448444761234e-08,299
2023-12-12,6.113941106002565e-08,299
2023-12-13,9.481006364594323e-08,299
2023-12-14,8.980645416366132e-08,299
