date,nll_joint,nll_ind,log_p_r_z,kl,n_stocks
2023-01-02,-514.4277781731195,-1.3681589845029773,515.7915649414062,1.4284480170555753,376
2023-01-03,-515.5107596780684,-1.371039254462948,516.3778076171875,0.9091665031782782,376
2023-01-04,-507.426660041158,-1.3751400001115393,507.8662414550781,0.5048538536649991,369
2023-01-05,-504.1694860842756,-1.3700257774029228,504.8617858886719,0.750242229989002,368
2023-01-06,-512.9631402576667,-1.3752363009588922,513.4735107421875,0.581329511330189,373
2023-01-09,-517.0635851988411,-1.3788362271969097,517.2315063476562,0.22461891793754032,375
2023-01-10,-518.4771646497729,-1.375270993765976,519.0411376953125,0.6086085382286455,377
2023-01-11,-521.3325263712601,-1.3791865777017462,521.456787109375,0.18781399699278822,378
2023-01-12,-514.8836444774732,-1.3585320434761827,515.3763427734375,0.9948402117363191,379
2023-01-13,-509.0370799331198,-1.3757758917111347,509.5781555175781,0.6067057014741336,370
2023-01-16,-510.50422287230265,-1.3723231797642543,511.01605224609375,0.5738765920461002,372
2023-01-17,-513.3082099612193,-1.3798607794656432,513.4053955078125,0.16806553065866672,372
2023-01-18,-510.40074407965335,-1.3794614704855497,510.6882019042969,0.3363793982696443,370
2023-01-19,-503.56707105446907,-1.3683887800393182,504.11419677734375,0.6034369627631933,368
2023-01-20,-501.4497283111519,-1.3738348720853477,502.0056457519531,0.6214797355968049,365
2023-01-23,-504.6850738212334,-1.3789209667246813,504.888671875,0.3731398878106829,366
2023-01-24,-512.4620055293902,-1.3775860363693286,513.09521484375,0.6881385592518514,372
2023-01-25,-512.764217133439,-1.3747029949958152,513.5980224609375,0.9234435388962956,373
2023-01-26,-500.5200335800383,-1.378843067713604,500.7228698730469,0.27671397177784796,363
2023-01-27,-507.5538184604437,-1.379222332772945,507.7225036621094,0.24279847851322386,368
2023-01-30,-512.6420991590911,-1.3780701590298148,513.0221557617188,0.4209830998075579,372
2023-01-31,-520.665800763456,-1.377422753342476,521.1987915039062,0.6034290333283607,378
2023-02-01,-510.7142406977555,-1.3728877438111706,511.1719665527344,0.5178087274071693,372
2023-02-02,-511.452180901052,-1.3675192002701924,512.3431396484375,0.9467822459779999,374
2023-02-03,-509.40839695879333,-1.376779451239982,509.7033386230469,0.34923076814947346,370
2023-02-06,-507.4311117571484,-1.3751520643825161,508.1762390136719,0.7960582695312772,369
2023-02-07,-510.73584033984355,-1.3766464699187158,511.3465881347656,0.6617653399058169,371
2023-02-08,-498.9876755101932,-1.3784189931220807,499.3793640136719,0.4603972152872878,362
2023-02-09,-498.39997962557743,-1.3730026986930508,499.2138977050781,0.870445367912753,363
2023-02-10,-511.7834210869702,-1.375761884642393,512.2257080078125,0.5182133051643656,372
2023-02-13,-509.9017270245181,-1.3781127757419407,510.2917175292969,0.4473225830819327,370
2023-02-14,-513.1760638992171,-1.3684695037312455,513.5798950195312,0.5075927480838631,375
2023-02-15,-506.801202389237,-1.3771771804055353,507.1956787109375,0.4373790553394068,368
2023-02-16,-509.6537971861642,-1.377442695097741,509.970458984375,0.37133598284521163,370
2023-02-17,-505.576538773861,-1.3738492901463615,506.11956787109375,0.6032432322172337,368
2023-02-22,-491.9493774926291,-1.3780094607636668,492.2680358886719,0.3728772742537394,357
2023-02-23,-517.3880098276954,-1.3797013595405212,517.5691528320312,0.23570265335158078,375
2023-02-24,-512.1263479476308,-1.372992889940029,512.6044921875,0.5392424915671071,373
2023-02-27,-505.79015936564326,-1.3781748211597908,506.1448974609375,0.40078826862171524,367
2023-02-28,-500.4824168918677,-1.3787394404734648,500.6709289550781,0.24805790582913806,363
2023-03-01,-507.9324841341172,-1.3727904976597762,508.6202087402344,0.7465069582090559,370
2023-03-02,-504.8166668655976,-1.3755222530397755,505.4647521972656,0.698400991072094,367
2023-03-03,-505.78746010928666,-1.3781674662378383,506.1042175292969,0.40470883773257127,367
2023-03-06,-511.14805300261787,-1.3740539059210157,511.8791809082031,0.7926093600261606,372
2023-03-07,-503.74129625681917,-1.376342339499506,504.1766357421875,0.5906272789529383,366
2023-03-08,-512.082873834484,-1.3765668651464622,512.6627807617188,0.6329363151500388,372
2023-03-09,-496.599938496728,-1.3642855453206812,497.2456970214844,0.7412359973319367,364
2023-03-10,-505.2299165873772,-1.376648274080047,505.8958435058594,0.7032565302938355,367
2023-03-13,-508.94870964732786,-1.3792647957922164,509.1572265625,0.2623389441932653,369
2023-03-14,-504.43626617484335,-1.3782411644121404,504.7294921875,0.38897350529456604,366
2023-03-15,-503.14049375363004,-1.3784671061743288,503.28173828125,0.21786475593596608,365
2023-03-16,-503.59083872135403,-1.3797009280037096,503.7352600097656,0.1965578220550428,365
2023-03-17,-502.13645511988176,-1.3757163153969363,502.77679443359375,0.7069707073116919,365
2023-03-20,-509.4553475329718,-1.3769063446837075,510.0992126464844,0.6904554253872422,370
2023-03-21,-511.82905799875994,-1.379593148244636,511.9275817871094,0.19379421451089834,371
2023-03-22,-518.7358928656173,-1.379616736344727,518.8823852539062,0.2587323776048344,376
2023-03-23,-504.8524887163837,-1.3756198602626257,505.5297546386719,0.7232053757002896,367
2023-03-24,-500.13457639380937,-1.3777812021868028,500.4137268066406,0.32439736464275554,363
2023-03-27,-511.3982579185164,-1.3784319620445185,511.8346862792969,0.5216713466189978,371
2023-03-28,-522.1537647753539,-1.3777144189323323,522.4705200195312,0.37138359476310706,379
2023-03-29,-503.74461032500994,-1.3688712237092662,504.5171813964844,0.8661109853988689,368
2023-03-30,-520.0397234726267,-1.3794157121289834,520.2449340820312,0.28959010219602904,377
2023-03-31,-517.5325982990494,-1.372765512729574,518.1492919921875,0.6689025320532872,377
2023-04-03,-518.6728695096882,-1.375790104800234,519.1884765625,0.565820174858346,377
2023-04-04,-519.5144428369257,-1.3780223947929064,519.961181640625,0.5386926627212967,377
2023-04-05,-510.0719219064814,-1.363828668199148,510.5743103027344,0.6124740867019698,374
2023-04-06,-510.60300579082593,-1.380008123758989,510.6160583496094,0.15079583077253608,370
2023-04-10,-514.9077948180706,-1.3767588096739853,515.519775390625,0.6910807550181032,374
2023-04-11,-519.7736722729209,-1.3750626250606373,520.6298217773438,0.9208016436540942,378
2023-04-12,-523.7611511747665,-1.3747011841857388,524.0737915039062,0.4336456648362356,381
2023-04-13,-519.846378750476,-1.3789028614070982,520.09326171875,0.2970530307405313,377
2023-04-14,-512.9989417213806,-1.3753322834353365,513.5216064453125,0.5967053485265921,373
2023-04-17,-517.9152513097252,-1.3774341790152267,518.5386352539062,0.6762027256544697,376
2023-04-18,-510.1511538594575,-1.378786902322858,510.3059997558594,0.21541280787372524,370
2023-04-19,-510.1605256021551,-1.3750957563400406,510.5193786621094,0.41273870447623234,371
2023-04-20,-510.09996275570563,-1.3786485479883936,510.46771240234375,0.4312783029697731,370
2023-04-24,-500.67532944157387,-1.3280512717283126,501.3132019042969,0.688196392405271,377
2023-04-25,-510.25493319217105,-1.3643180031876232,511.1971740722656,1.0269707358110236,374
2023-04-26,-522.9684571974562,-1.3690273748624509,523.575927734375,0.6741798872738123,382
2023-04-27,-516.863897171833,-1.3746380243931726,517.5950927734375,0.7777553154761603,376
2023-04-28,-523.5915500947931,-1.3778725002494554,523.9077758789062,0.35649973207725066,380
2023-05-02,-520.2531050204346,-1.3690871184748281,520.7193603515625,0.5149311135188477,380
2023-05-03,-509.0257461066524,-1.3757452597477091,509.7249450683594,0.7620144309203138,370
2023-05-04,-508.10710529367896,-1.369560930710725,508.4214782714844,0.376171612634926,371
2023-05-05,-529.7431756987539,-1.375956300516244,530.6513671875,0.9604561668161341,385
2023-05-08,-528.0773542061331,-1.3787920475355957,528.2470703125,0.2687060219271082,383
2023-05-09,-519.7838224787001,-1.3787369296517245,520.0350341796875,0.3111949475571698,377
2023-05-10,-526.1416410421983,-1.3773341388539224,526.5284423828125,0.4327037895264414,382
2023-05-11,-520.7121402829737,-1.3739106603772393,521.2125244140625,0.5687839554667609,379
2023-05-12,-515.0025064570426,-1.3770120493503812,515.51953125,0.5859177760291105,374
2023-05-15,-521.0955564712236,-1.3785596732042953,521.3138427734375,0.2891323822517937,378
2023-05-16,-518.5457516700153,-1.375452922201632,519.3688354492188,0.9060858696087842,377
2023-05-17,-526.5450061786416,-1.3676493666977705,527.267578125,0.7625303944673479,385
2023-05-18,-521.9950576274415,-1.3772956665631702,522.39892578125,0.4564813265195416,379
2023-05-19,-540.40996359963,-1.3785968459174236,540.6597290039062,0.3188367059120229,392
2023-05-22,-526.4224587865695,-1.3780692638391872,526.9108276367188,0.5478639622130589,382
2023-05-23,-534.0469418176497,-1.3764096438599218,534.5626220703125,0.5656493912910887,388
2023-05-24,-524.5158361805153,-1.3803048320539877,524.5228271484375,0.06688776483159424,380
2023-05-25,-528.1085088238589,-1.3788733911850102,528.3635864257812,0.35927626280901487,383
2023-05-26,-533.8024340548243,-1.3793344549220266,534.011962890625,0.2604426791576104,387
2023-05-29,-533.2804709112887,-1.3779857129490665,533.6716918945312,0.4449841225085762,387
2023-05-30,-528.6315991926109,-1.376644789564091,529.328125,0.7651459178376786,384
2023-05-31,-524.1464929247029,-1.379332876117639,524.2506713867188,0.18510235094697525,380
