date,nll_joint,nll_ind,log_p_r_z,kl,n_stocks
2023-01-02,31.331422805786133,0.2206438225759587,-25.562957763671875,1.8784714937210083,142
2023-01-03,25.813087463378906,0.18178230608013315,-21.686283111572266,1.8187379837036133,142
2023-01-04,4.844776630401611,0.03411814528451839,-2.9489529132843018,1.646923542022705,142
2023-01-05,18.296987533569336,0.1288520248842911,-15.399321556091309,1.7120285034179688,142
2023-01-06,10.221549034118652,0.07198273967689192,-8.82984447479248,1.6987991333007812,142
2023-01-09,5.045581817626953,0.035784268210120235,-3.133761167526245,1.6422978639602661,141
2023-01-10,14.360509872436523,0.10184758774777676,-12.391629219055176,1.7716535329818726,141
2023-01-11,7.158119201660156,0.05076680284865359,-4.638493537902832,1.6804594993591309,141
2023-01-12,287.4619140625,2.0387369791666665,-284.67242431640625,1.75810968875885,141
2023-01-13,6.951610565185547,0.04930220258996842,-4.657286167144775,1.7248817682266235,141
2023-01-16,29.657989501953125,0.21034035107768173,-27.640668869018555,1.7423784732818604,141
2023-01-17,8.184529304504395,0.058046307124144644,-4.844066143035889,1.6511740684509277,141
2023-01-18,10.17001724243164,0.07212778186121731,-7.375880241394043,1.6960859298706055,141
2023-01-19,31.005529403686523,0.21989737165735124,-30.084932327270508,1.673806071281433,141
2023-01-20,14.157002449035645,0.10040427268819606,-12.372602462768555,1.7246500253677368,141
2023-01-23,5.228173732757568,0.03707924633161396,-3.3601670265197754,1.6770918369293213,141
2023-01-24,4.08676290512085,0.028984134078871272,-2.5709471702575684,1.6644062995910645,141
2023-01-25,7.936401844024658,0.0562865379008841,-6.421619415283203,1.6754953861236572,141
2023-01-26,1.752259373664856,0.012427371444431602,-0.990363359451294,1.6400055885314941,141
2023-01-27,4.530693054199219,0.03213257485247673,-3.0240769386291504,1.6959805488586426,141
2023-01-30,8.540305137634277,0.06056953998322182,-6.370358943939209,1.6942009925842285,141
2023-01-31,7.808904647827148,0.055382302466859205,-5.766717433929443,1.7315244674682617,141
2023-02-01,6.429884910583496,0.04560202064243614,-4.409496784210205,1.6946263313293457,141
2023-02-02,9.703043937683105,0.06881591445165323,-7.143622398376465,1.7158604860305786,141
2023-02-03,11.101302146911621,0.07873263933979874,-7.674344062805176,1.7958317995071411,141
2023-02-06,5.071439743041992,0.035967657752070864,-3.0579702854156494,1.670182228088379,141
