date,mse_cov,n_stocks
2023-10-24,9.380988274920944e-07,98
2023-10-25,1.0542204575226369e-06,98
2023-10-26,1.3340340973795243e-06,98
2023-10-27,1.4283913334659394e-06,98
2023-10-30,1.5007077751218514e-06,98
2023-10-31,1.4902551036182689e-06,98
2023-11-01,1.6078777030049562e-06,98
2023-11-03,3.2037038773851047e-06,98
2023-11-06,3.6612954323085397e-06,98
2023-11-07,4.28313396459462e-06,98
2023-11-08,4.175291886849785e-06,98
2023-11-09,3.8980144889939345e-06,98
2023-11-10,3.8850989069620095e-06,98
2023-11-13,3.163730398075054e-06,98
2023-11-14,3.453609742305575e-06,98
2023-11-16,3.5276158963717818e-06,98
2023-11-17,3.0404114194792967e-06,98
2023-11-20,3.0573515091038974e-06,98
2023-11-21,3.2177914088672526e-06,98
2023-11-22,3.1223414005160565e-06,98
2023-11-23,3.1284405485384403e-06,98
2023-11-24,2.6193768720876254e-06,98
2023-11-27,2.396723771815099e-06,98
2023-11-28,1.819810345770257e-06,98
2023-11-29,1.448956665306113e-06,98
2023-11-30,1.4505631529191958e-06,98
2023-12-01,1.4461163006153214e-06,98
2023-12-04,5.980318755275246e-07,98
2023-12-05,4.244377024904442e-07,98
2023-12-06,2.8505430751251717e-07,98
2023-12-07,2.8997364345721385e-07,98
2023-12-08,2.4323385972858705e-07,98
2023-12-11,2.55408209282904e-07,98
2023-12-12,2.568701403745691e-07,98
2023-12-13,2.659188471760615e-07,98
2023-12-14,2.660993510896744e-07,98
2023-12-15,2.420386123735877e-07,98
2023-12-18,2.4567575563361243e-07,98
2023-12-19,2.1191224173761665e-07,98
2023-12-20,2.1442468357417717e-07,98
2023-12-21,2.479362839533127e-07,98
2023-12-22,2.1892914521360925e-07,98
2023-12-26,2.1562856063845693e-07,98
2023-12-27,2.10116647530791e-07,98
2023-12-28,2.649142975377367e-07,98
2024-01-02,3.7246494388673484e-07,98
2024-01-03,2.604909994010685e-07,98
2024-01-04,2.4563171395039275e-07,98
2024-01-05,2.555557015294546e-07,98
2024-01-08,2.9442651435511986e-07,98
2024-01-09,2.790180399208389e-07,98
2024-01-10,2.5688233188632166e-07,98
2024-01-11,2.9057589596198155e-07,98
2024-01-12,2.813224081419376e-07,98
2024-01-15,1.855991414260311e-07,98
2024-01-16,1.907284639566985e-07,98
2024-01-17,1.6526915568603996e-07,98
2024-01-18,2.158079429122606e-07,98
2024-01-19,1.9735675000467944e-07,98
2024-01-22,2.0699245179638406e-07,98
2024-01-23,2.4598971186367916e-07,98
2024-01-24,2.3325185935081047e-07,98
2024-01-25,2.3734777674880558e-07,98
2024-01-26,2.691485771504489e-07,98
2024-01-29,2.477734766328952e-07,98
2024-01-30,2.7260313647307927e-07,98
2024-01-31,4.7645308121501943e-07,98
2024-02-01,7.136603513631242e-07,98
2024-02-02,1.7251430686956141e-06,98
2024-02-05,9.086300708670045e-08,97
2024-02-06,1.1516507569185906e-07,97
2024-02-07,1.2928585502298349e-07,97
2024-02-08,1.413026938643102e-07,97
2024-02-09,1.1831433106125587e-07,97
2024-02-14,1.1927885684260926e-07,97
2024-02-15,1.0576099311517511e-07,97
2024-02-16,1.1167759840715987e-07,97
2024-02-19,9.80596515044311e-08,97
2024-02-20,1.0875027044139568e-07,97
2024-02-21,9.682316800163272e-08,97
2024-02-22,9.149795396543749e-08,97
2024-02-23,9.675690682717872e-08,97
2024-02-26,9.643155068502288e-08,97
2024-02-27,1.4722991285067183e-07,97
2024-02-28,1.5148693938915346e-07,97
2024-02-29,2.0651828898526879e-07,97
2024-03-01,1.3348212589231483e-07,97
2024-03-04,1.505809717138167e-07,97
2024-03-05,1.423033456363967e-07,97
2024-03-06,1.4242568393613348e-07,97
2024-03-07,2.9806699320824683e-06,98
2024-03-08,1.8084854994717134e-07,98
2024-03-11,2.016624542942339e-07,98
2024-03-12,1.9364439514911418e-07,98
2024-03-13,1.9802391810851e-07,98
2024-03-14,2.3770823564271558e-07,98
2024-03-15,2.145475423799699e-07,98
2024-03-18,2.667817035637275e-07,98
2024-03-19,1.6929866774102497e-07,98
2024-03-20,2.2904642171990444e-07,98
2024-03-21,2.2554637895464663e-07,98
2024-03-22,2.3234626561500277e-07,98
2024-03-25,2.3612179185558468e-07,98
2024-03-26,1.4219887035678194e-07,98
2024-03-27,2.897913463216495e-07,98
2024-03-28,2.30028382071042e-07,98
2024-04-01,2.6440053150372703e-07,98
2024-04-02,1.2380363014165996e-07,98
2024-04-03,1.262046495380764e-07,98
2024-04-04,1.4575228402806108e-07,98
2024-04-05,1.3098844217985638e-07,98
2024-04-08,1.0835347752007924e-07,98
2024-04-09,2.029721550584602e-07,98
2024-04-10,1.9463154239635641e-07,98
2024-04-11,1.6721875423890423e-07,98
2024-04-12,3.053177286015546e-07,98
2024-04-15,3.339442295261471e-07,98
2024-04-16,3.233606858935502e-07,98
2024-04-17,3.029018447338931e-07,98
2024-04-18,1.8876021793518562e-07,98
2024-04-19,1.947716773085376e-06,98
2024-04-22,1.6595974444824175e-06,98
2024-04-23,1.6733311866680333e-06,98
2024-04-24,1.7048312668150775e-06,98
2024-04-25,2.3040234417687863e-06,98
2024-04-26,2.4340709958228854e-06,98
2024-04-29,2.6184916694444866e-06,98
2024-04-30,2.6925340382787794e-06,98
2024-05-02,2.8423721688874232e-06,98
2024-05-03,2.9599749822694244e-06,98
2024-05-06,2.967561873436352e-06,98
2024-05-07,2.9608458343184e-06,98
2024-05-08,2.9931873472537735e-06,98
2024-05-09,2.8718726401616565e-06,98
2024-05-10,2.7533584442521043e-06,98
2024-05-13,2.6179376959256046e-06,98
2024-05-14,2.3528952786830257e-06,98
2024-05-15,2.3255582853440364e-06,98
2024-05-16,2.2496419971803674e-06,98
2024-05-17,2.1501417811271454e-06,98
2024-05-20,3.6420969440570385e-07,98
2024-05-21,3.165025466007452e-07,98
2024-05-22,3.858752519943572e-07,98
2024-05-23,3.7474403376358485e-07,98
2024-05-24,3.755471930819425e-07,98
2024-05-27,2.872001029094237e-07,98
2024-05-28,2.8313242399562785e-07,98
2024-05-29,2.2654365745554628e-07,98
2024-05-31,1.5679131066825537e-07,98
2024-06-03,1.156989647503064e-07,98
2024-06-04,1.154113417731131e-07,98
2024-06-05,9.519915579978571e-08,98
2024-06-06,1.5202071799866102e-07,98
2024-06-07,1.8398444588446592e-07,98
2024-06-10,1.740335124375716e-07,98
2024-06-11,2.253328318370411e-07,98
2024-06-12,2.6702928399497326e-07,98
2024-06-13,2.7175394591184325e-07,98
2024-06-14,3.323046314489968e-07,98
2024-06-17,3.95608977629963e-07,98
2024-06-18,4.0446860923549465e-07,98
2024-06-19,4.949058133590789e-07,98
2024-06-20,4.207930997895139e-07,98
2024-06-21,4.4758843411999893e-07,98
2024-06-24,5.16624829795318e-07,98
2024-06-25,5.240923352111398e-07,98
2024-06-26,6.521139767320263e-07,98
2024-06-27,1.8328761106038451e-06,98
2024-06-28,2.056007612408658e-06,98
2024-07-01,2.0776817143281486e-06,98
2024-07-02,2.0728373510887944e-06,98
2024-07-03,2.1054353410955457e-06,98
2024-07-04,2.083118895529888e-06,98
2024-07-05,1.8675991337578243e-06,98
2024-07-08,1.846425632613816e-06,98
2024-07-09,1.9082103295812034e-06,98
2024-07-10,1.6782956033830867e-06,98
2024-07-11,1.5069182548834108e-06,98
2024-07-12,1.409855992425784e-06,98
2024-07-15,1.191149978118666e-06,98
2024-07-16,1.1099870830774813e-06,98
2024-07-17,1.104886782888627e-06,98
2024-07-18,1.3605991340222342e-06,98
2024-07-19,1.384628259386177e-06,98
2024-07-22,1.3405275321419153e-06,98
2024-07-23,1.3807553849451769e-06,98
2024-07-24,1.264190246278222e-06,98
2024-07-25,4.3708749589365906e-07,98
2024-07-26,4.7640918000755215e-07,98
2024-07-29,6.188438163187052e-07,98
2024-07-30,5.672722014821875e-07,98
2024-07-31,4.328024139778102e-07,98
2024-08-01,3.672925806007131e-07,98
2024-08-02,5.468240900969891e-07,98
2024-08-05,5.632333806673698e-07,98
2024-08-06,5.838947368772013e-07,98
2024-08-07,9.925060501762262e-07,98
2024-08-08,1.0744241395606935e-06,98
2024-08-09,1.1496968205528596e-06,98
2024-08-12,1.1360445283230314e-06,98
2024-08-13,1.0920770807023015e-06,98
2024-08-14,1.1367213445901905e-06,98
2024-08-15,1.0235859707080837e-06,98
2024-08-16,1.3736014043273055e-06,98
2024-08-19,2.3142560011739954e-06,98
2024-08-20,2.1937355283064836e-06,98
2024-08-21,1.992183432246543e-06,98
2024-08-22,2.635966122178906e-06,98
2024-08-23,2.323334298062245e-06,98
2024-08-26,2.470302150027878e-06,98
2024-08-27,2.427047365058568e-06,98
2024-08-28,2.4701921156765616e-06,98
2024-08-29,2.4325553895059464e-06,98
2024-08-30,1.8401320103366726e-06,98
2024-09-02,2.1278052319609837e-06,98
2024-09-03,1.8338744483733414e-06,98
2024-09-04,1.489244913775252e-06,98
2024-09-05,1.4162531826240944e-06,98
2024-09-06,1.395500300799815e-06,98
2024-09-09,1.422990104991452e-06,98
2024-09-10,1.341538730742567e-06,98
2024-09-11,1.3427900699820084e-06,98
2024-09-12,8.431625413953268e-07,98
2024-09-13,8.233703874420119e-07,98
2024-09-16,2.4763269131012674e-07,98
2024-09-17,2.5361416139569765e-07,98
2024-09-18,2.6474994269607737e-07,98
2024-09-19,2.6286703262329455e-07,98
2024-09-20,2.9285238583451375e-07,98
2024-09-23,3.329576310801042e-07,98
2024-09-24,3.878485184672988e-07,98
2024-09-25,4.199857936275779e-07,98
2024-09-26,4.249372019872002e-07,98
2024-09-27,4.792335549852344e-07,98
2024-09-30,5.050299803956699e-07,98
2024-10-01,5.044585540119513e-07,98
2024-10-02,4.65693610756e-07,98
2024-10-03,6.02255807823202e-07,98
2024-10-04,5.36670424132545e-07,98
2024-10-07,5.045609733568578e-07,98
2024-10-08,5.530935365463406e-07,98
2024-10-09,5.233196741806505e-07,98
2024-10-10,5.284801829528046e-07,98
2024-10-11,4.0447206700270246e-07,98
2024-10-14,4.623134667970956e-07,98
2024-10-15,4.62162710335511e-07,98
2024-10-16,4.916592848838225e-07,98
2024-10-17,4.2382142401462405e-07,98
2024-10-18,3.076506621658646e-07,98
2024-10-21,3.126729779675111e-07,98
2024-10-22,2.7291949519059984e-07,98
2024-10-23,2.363422108361273e-07,98
2024-10-24,2.0840310592833157e-07,98
2024-10-25,3.2776202933916784e-07,98
2024-10-28,1.9993184513647748e-07,98
2024-10-29,2.0674952862154735e-07,98
2024-10-30,2.2628604884557023e-07,98
2024-10-31,1.7689342186266006e-07,98
2024-11-01,3.8084117763492366e-07,98
2024-11-04,6.208936530147306e-07,98
2024-11-05,6.108446830626116e-07,98
2024-11-06,4.958609612932259e-07,98
2024-11-07,7.254352918715707e-07,98
2024-11-08,9.04658857831926e-07,98
2024-11-11,7.91197210377096e-07,98
2024-11-12,7.97361734422702e-07,98
2024-11-13,8.465068671560669e-07,98
2024-11-14,1.0079705962979813e-06,98
2024-11-18,9.032380903594578e-07,98
2024-11-19,9.065962048859251e-07,98
2024-11-21,1.017765358725345e-06,98
2024-11-22,1.2916724962821495e-06,98
2024-11-25,1.2868700308301624e-06,98
2024-11-26,1.3758025363556229e-06,98
