date,nll_joint,nll_ind,log_p_r_z,kl,n_stocks
2023-01-02,-511.21136541639146,-1.3596046952563603,514.9009399414062,3.7603001998541252,376
2023-01-03,-513.6719462318637,-1.3661487931698502,517.0228271484375,3.428279601422497,376
2023-01-04,-507.40319346099227,-1.3750764050433395,508.4457702636719,1.1474939234920791,369
2023-01-05,-502.081186514726,-1.3643510503117555,505.4901428222656,3.52324655204724,368
2023-01-06,-510.64452748975816,-1.3690201809376894,513.04443359375,2.511053366231987,373
2023-01-09,-516.1370586208166,-1.3763654896555109,517.0181884765625,0.9991031561553381,375
2023-01-10,-515.0260868852318,-1.3661169413401375,518.0609130859375,3.11148764438953,377
2023-01-11,-519.4190021389599,-1.3741243442829625,520.590576171875,1.2450575909244472,378
2023-01-12,-514.8667930046176,-1.3584875804871177,517.1859741210938,2.48483361099686,379
2023-01-13,-506.8458277334011,-1.3698535884686516,509.45648193359375,2.6937858030573523,370
2023-01-16,-508.2544188375181,-1.3662753194556938,511.5529479980469,3.535688672119881,372
2023-01-17,-512.1183936592763,-1.3766623485464418,512.9138793945312,0.8863479881158068,372
2023-01-18,-508.4830450977895,-1.3742785002642959,509.8197021484375,1.4499831034413961,370
2023-01-19,-503.1823231326553,-1.3673432693822156,506.73388671875,3.615119730175527,368
2023-01-20,-499.18217854736565,-1.3676224069790839,502.2371826171875,3.125804413654979,365
2023-01-23,-502.8577360691472,-1.3739282406260853,503.8957824707031,1.2293692103840037,366
2023-01-24,-510.0014068124452,-1.370971523689369,512.3049926757812,2.3940008279929046,372
2023-01-25,-510.3166936905842,-1.368141269947947,513.2516479492188,3.0434164106666475,373
2023-01-26,-498.89213393684236,-1.3743584956937807,500.23193359375,1.4530576259629073,363
2023-01-27,-505.7588104210694,-1.3743445935355147,506.84881591796875,1.194455996781513,368
2023-01-30,-510.83341538409195,-1.373208105871215,512.6530151367188,1.8923716955722893,372
2023-01-31,-518.4196172528711,-1.3714804689229396,520.3917846679688,2.090331416587751,378
2023-02-01,-508.81286677687774,-1.3677765235937573,512.2218017578125,3.504627522261629,372
2023-02-02,-511.0511615943734,-1.3664469561346884,514.7232055664062,3.7366826494259704,374
2023-02-03,-508.0019607668868,-1.3729782723429373,509.2845458984375,1.393083168139389,370
2023-02-06,-505.574324415735,-1.3701201203678455,508.1189880371094,2.647871113336862,369
2023-02-07,-508.2356796778639,-1.3699074923931642,510.2666015625,2.136477103417417,371
2023-02-08,-496.4278655460345,-1.3713476948785484,498.5085754394531,2.18009101859514,362
2023-02-09,-495.8720282335883,-1.3660386452715931,498.3757019042969,2.583308284509461,363
2023-02-10,-509.3939334525297,-1.3693385307863701,511.9716796875,2.7469238495616293,372
2023-02-13,-507.3173518997344,-1.3711279781073902,509.36712646484375,2.1242592690328235,370
2023-02-14,-512.3829849742498,-1.3663546265979993,515.8717041015625,3.629723950031669,375
2023-02-15,-504.1698312581734,-1.3700267153754713,506.3191223144531,2.218016982965396,368
2023-02-16,-507.89811948225906,-1.3726976202223218,509.86163330078125,2.053154574834762,370
2023-02-17,-503.69929384464615,-1.368748081099582,506.6335754394531,3.0410683592454006,368
2023-02-22,-490.0027271675591,-1.3725566587326585,491.2549133300781,1.3716229735773993,357
2023-02-23,-516.1311479088423,-1.3763497277569128,516.9564208984375,0.9116041881851108,375
2023-02-24,-510.52369364222227,-1.368696229603813,513.2259521484375,2.8517113594499235,373
2023-02-27,-503.85961703423646,-1.372914487831707,505.7899169921875,2.0246936203236707,367
2023-02-28,-499.27889201466843,-1.3754239449439902,500.3118591308594,1.0960258037722022,363
2023-03-01,-506.31802390209384,-1.3684270916272807,509.6070556640625,3.3930259225815718,370
2023-03-02,-502.5459627298861,-1.3693350483103164,504.65972900390625,2.2133198201762023,367
2023-03-03,-504.0236849304318,-1.3733615393199776,505.8429260253906,1.9194786735491525,367
2023-03-06,-509.1908810286343,-1.368792690937189,512.1318359375,3.060319569889018,372
2023-03-07,-501.9435405046602,-1.3714304385373228,503.9754333496094,2.129782649372998,366
2023-03-08,-508.12979373797407,-1.3659403057472421,510.3778076171875,2.3261753664224454,372
2023-03-09,-496.28526933803755,-1.3634210696099933,500.50006103515625,4.306316536549249,364
2023-03-10,-502.99125916287073,-1.370548390089566,505.1428527832031,2.3178547215025493,367
2023-03-13,-507.24630973341306,-1.3746512458900082,508.04339599609375,0.8687972754782557,369
2023-03-14,-502.3547903931349,-1.3725540721123906,504.10882568359375,1.8700881436802181,366
2023-03-15,-501.3925688453094,-1.373678270809067,503.0013122558594,1.6842708779767417,365
2023-03-16,-502.40713964101616,-1.3764579168247018,503.1625671386719,0.8219365937964003,365
2023-03-17,-499.82071506802305,-1.3693718221041726,502.4351501464844,2.6960300825974217,365
2023-03-20,-505.8554030341642,-1.3671767649572006,508.08819580078125,2.3661860402400525,370
2023-03-21,-510.7294075135086,-1.376629130764174,511.4812316894531,0.8465915214866361,371
2023-03-22,-516.838058401722,-1.374569304259899,518.0787963867188,1.346326311327735,376
2023-03-23,-501.9940122277072,-1.3678310959883029,504.1901550292969,2.2548813814312267,367
2023-03-24,-497.9946949821907,-1.3718862120721507,499.4894104003906,1.5649174183703056,363
2023-03-27,-509.0370714184785,-1.3720675779473814,510.9494323730469,2.018463622361356,371
2023-03-28,-519.6864611300346,-1.3712043829288512,521.517822265625,1.8951221627564048,379
2023-03-29,-503.1268537129152,-1.3671925372633564,506.6390380859375,3.7156515248077633,368
2023-03-30,-518.8045871849257,-1.3761394885541796,519.5496215820312,0.8460552660116448,377
