date,mse_cov,n_stocks
2023-09-25,3.5727838504140348e-06,328
2023-09-26,1.8155240298899723e-06,328
2023-09-27,2.4410145316124115e-06,327
2023-09-28,3.2316420239605406e-06,328
2023-09-29,5.137768291530909e-06,328
2023-10-02,2.160119354275246e-05,327
2023-10-03,7.051475609485298e-06,327
2023-10-04,2.0128138572990737e-05,327
2023-10-05,4.263014441968547e-06,326
2023-10-06,1.5796529265849461e-06,326
2023-10-09,2.5381848491346716e-06,325
2023-10-10,7.09176733181304e-06,324
2023-10-11,2.8203934352453026e-06,324
2023-10-13,3.717426864908474e-06,324
2023-10-16,1.6845367008804353e-06,325
2023-10-17,3.0956695760311946e-06,325
2023-10-18,6.477830208596351e-06,325
2023-10-19,3.231698755937796e-06,326
2023-10-20,1.3816598852988753e-06,326
2023-10-23,4.128841288467799e-06,325
2023-10-24,3.457597362865144e-06,326
2023-10-25,4.424413057574546e-06,326
2023-10-26,3.148260344421623e-06,326
2023-10-27,3.0799473572479847e-06,326
2023-10-30,2.0919492192006267e-06,326
2023-10-31,6.667775393652704e-06,326
2023-11-01,3.3286442680270985e-06,326
2023-11-03,3.844576868915174e-05,325
2023-11-06,4.6690067055028426e-06,325
2023-11-07,5.944412281950335e-06,325
2023-11-08,3.325249429368195e-06,325
2023-11-09,6.159081789755482e-06,325
2023-11-10,1.956745729575066e-05,326
2023-11-13,7.787534031280838e-06,327
2023-11-14,1.3627611228545376e-05,327
2023-11-16,7.727807463080581e-06,328
2023-11-17,1.4954492585501528e-06,329
2023-11-20,1.6550307253010296e-06,329
2023-11-21,1.8439969131334257e-06,327
2023-11-22,2.06913848780074e-06,328
2023-11-23,2.9059383778898045e-06,328
2023-11-24,1.1390825733915842e-06,327
2023-11-27,1.3796339825458421e-06,329
2023-11-28,3.287240607245505e-06,329
2023-11-29,1.2360066837313536e-06,327
2023-11-30,2.4548141355588286e-06,328
2023-12-01,5.265449331645998e-06,329
2023-12-04,3.6450609003918405e-06,329
2023-12-05,1.3513202185687452e-05,329
2023-12-06,2.795417376136564e-06,330
2023-12-07,2.5178086627215473e-06,331
2023-12-08,1.739046885344663e-05,333
2023-12-11,1.4808033911686987e-06,333
2023-12-12,1.0710709512657435e-05,330
2023-12-13,6.801089710018005e-06,329
2023-12-14,4.015286018074236e-06,329
2023-12-15,2.6563874224649936e-06,328
2023-12-18,1.7511792333747458e-06,329
2023-12-19,1.5034773464817685e-06,330
2023-12-20,1.5453803870584941e-06,330
2023-12-21,2.2305298604629365e-06,330
2023-12-22,3.6524699449796127e-06,333
2023-12-26,2.567622618060514e-06,332
2023-12-27,2.6336799045079786e-06,332
2023-12-28,2.196027782596119e-06,332
2024-01-02,2.7584229467523737e-05,332
2024-01-03,1.4793764489807001e-06,332
2024-01-04,3.995309505663729e-06,332
2024-01-05,2.766833792404638e-06,331
2024-01-08,3.4684037431402583e-06,331
2024-01-09,2.0748505442298085e-06,331
2024-01-10,1.2829355147883263e-06,332
2024-01-11,1.221189822004351e-05,333
2024-01-12,4.104784632140657e-06,331
2024-01-15,2.009142624199953e-06,331
2024-01-16,1.9518315702808787e-06,329
2024-01-17,1.524456731385051e-06,328
2024-01-18,2.2580446544105444e-06,328
2024-01-19,1.5682300482299635e-06,328
2024-01-22,2.0986473014003362e-06,327
2024-01-23,1.4651279470808352e-05,326
2024-01-24,8.46641897111311e-06,326
2024-01-25,2.229975767922101e-06,326
2024-01-26,9.413558779162265e-07,325
2024-01-29,6.425083787274373e-06,325
2024-01-30,4.4104937282349945e-06,325
