date,nll_joint,nll_ind,log_p_r_z,kl,n_stocks
2023-01-02,-0.6814613342285156,-0.002263991143616331,-0.004445259924978018,1.578010082244873,301
2023-01-03,-0.6605274677276611,-0.002172787722788359,-0.003495647804811597,1.6081717014312744,304
2023-01-04,-0.7600902318954468,-0.0025421077989814275,-0.0001286715269088745,1.5399274826049805,299
2023-01-05,-0.6479610204696655,-0.0021964780354903914,-0.004316352773457766,1.6016052961349487,295
2023-01-06,-0.7137109041213989,-0.002395003033964426,-0.00793442688882351,1.553452730178833,298
2023-01-09,-0.7606801986694336,-0.002510495705179649,-3.6436620575841516e-05,1.5399789810180664,303
2023-01-10,-0.7155944108963013,-0.0023539289832115173,-0.00040924118366092443,1.5584232807159424,304
2023-01-11,-0.7613316774368286,-0.002520965819327247,-8.590565266786143e-05,1.5387260913848877,302
2023-01-12,-0.07643985748291016,-0.00025227675736934043,-0.08893240988254547,2.116867780685425,303
2023-01-13,-0.7463635206222534,-0.0025300458326178083,-0.00042140178265981376,1.5432851314544678,295
2023-01-16,-0.567578911781311,-0.0019046272207426545,-0.06658288091421127,1.6473180055618286,298
2023-01-17,-0.7596031427383423,-0.00252359848085828,-0.00024193475837819278,1.539703369140625,301
2023-01-18,-0.7286221981048584,-0.0024368635388122353,-0.013634408824145794,1.5411550998687744,299
2023-01-19,-0.04310965538024902,-0.00014466327308808397,-0.542404055595398,1.686376929283142,298
2023-01-20,-0.5091061592102051,-0.0017084099302355875,-0.1769370585680008,1.5762264728546143,298
2023-01-23,-0.7462133169174194,-0.002538140533732719,-0.0008760765776969492,1.542686939239502,294
2023-01-24,-0.7484514713287354,-0.0024865497386336722,-0.0025811719242483377,1.540797233581543,301
2023-01-25,-0.7075188159942627,-0.0023822182356709183,-0.00040125110535882413,1.560678482055664,297
2023-01-26,-0.7388293743133545,-0.002521601960113838,-0.006335363257676363,1.5427595376968384,293
2023-01-27,-0.7424709796905518,-0.002483180534082113,-0.0026903189718723297,1.542785882949829,299
2023-01-30,-0.7468706369400024,-0.0025062773051677933,-0.0009340359829366207,1.5428180694580078,298
2023-01-31,-0.6901415586471558,-0.002292829098495534,-0.04231540858745575,1.5385534763336182,301
2023-02-01,-0.6469053030014038,-0.0021635628862923203,-0.0005016443901695311,1.6376432180404663,299
2023-02-02,-0.6374151706695557,-0.002117658374317461,-0.022744016721844673,1.6081703901290894,301
2023-02-03,-0.7476100921630859,-0.002500368201214334,-0.0009432967053726315,1.5424162149429321,299
2023-02-06,-0.7111924886703491,-0.0023785701962219033,-0.010303915478289127,1.5562852621078491,299
2023-02-07,-0.7045462131500244,-0.002348487377166748,-0.026227200403809547,1.5494215488433838,300
2023-02-08,-0.7445391416549683,-0.0025324460600509124,-0.001503609586507082,1.5450263023376465,294
2023-02-09,-0.7188763618469238,-0.002428636357590959,-0.019423842430114746,1.5478664636611938,296
2023-02-10,-0.610122799873352,-0.002033742666244507,-0.10473980009555817,1.5624275207519531,300
2023-02-13,-0.7216761112213135,-0.0024055870374043785,-0.016831986606121063,1.5464218854904175,300
2023-02-14,-0.45256662368774414,-0.0015186799452608865,-0.09656935185194016,1.7276344299316406,298
2023-02-15,-0.7386195659637451,-0.002486934565534495,-0.005099540576338768,1.5382773876190186,297
2023-02-16,-0.7550473213195801,-0.0025168244043986,-0.00024269550340250134,1.5397388935089111,300
2023-02-17,-0.5999801158905029,-0.0019999337196350097,-0.09775419533252716,1.5833227634429932,300
2023-02-22,-0.743865966796875,-0.0025650550579202585,-0.003102644579485059,1.5438395738601685,290
2023-02-23,-0.7492681741714478,-0.002505913625991464,-0.000473616411909461,1.544334888458252,299
2023-02-24,-0.6521331071853638,-0.0021737770239512125,-0.040885306894779205,1.5888898372650146,300
2023-02-27,-0.7195320129394531,-0.0024064615817373015,-0.012191325426101685,1.547363519668579,299
2023-02-28,-0.7576851844787598,-0.002577160491424353,-0.0001821500190999359,1.541815996170044,294
2023-03-01,-0.6674251556396484,-0.0022247505187988283,-0.011339683085680008,1.5982613563537598,300
2023-03-02,-0.720989465713501,-0.0024113360057307727,-0.018182532861828804,1.545222520828247,299
2023-03-03,-0.7333805561065674,-0.0024860357834120927,-0.005706949159502983,1.543960452079773,295
2023-03-06,-0.6909735202789307,-0.0022879917890030817,-0.005378760863095522,1.5640223026275635,302
2023-03-07,-0.7087255716323853,-0.0023862813859676273,-0.02146952599287033,1.5471055507659912,297
2023-03-08,-0.7344752550125122,-0.0024482508500417075,-0.010517021641135216,1.532067060470581,300
2023-03-09,0.009640693664550781,3.26803175069518e-05,-0.6097825169563293,1.6624574661254883,295
2023-03-10,-0.7260935306549072,-0.002436555471996333,-0.009684472344815731,1.5477739572525024,298
2023-03-13,-0.7592194080352783,-0.0025823789388955045,-8.247242658399045e-05,1.5410425662994385,294
2023-03-14,-0.7262235879898071,-0.0024451972659589464,-0.007124796509742737,1.5463721752166748,297
2023-03-15,-0.7314797639846802,-0.0024965179658180212,-0.01490105502307415,1.5431654453277588,293
2023-03-16,-0.7594903707504272,-0.0025745436296624653,-0.00028170851874165237,1.5391325950622559,295
2023-03-17,-0.6192425489425659,-0.0020920356383194796,-0.10051656514406204,1.548791766166687,296
2023-03-20,-0.7381830215454102,-0.0024688395369411712,-0.003543081460520625,1.5464577674865723,299
2023-03-21,-0.7518396377563477,-0.002522951804551502,-0.0007326361373998225,1.542367696762085,298
2023-03-22,-0.7546954154968262,-0.00249074394553408,-0.0005483999848365784,1.540313959121704,303
2023-03-23,-0.7341996431350708,-0.0024804041997806446,-0.004507572390139103,1.5413461923599243,296
2023-03-24,-0.7280614376068115,-0.002476399447642216,-0.008539683185517788,1.5343482494354248,294
2023-03-27,-0.6317802667617798,-0.0021200680092677174,-0.10499896109104156,1.5437986850738525,298
2023-03-28,-0.7358452081680298,-0.0024610207631037785,-0.0020836067851632833,1.5414178371429443,299
2023-03-29,-0.5250062942504883,-0.001755873893814342,-0.05954190716147423,1.663757562637329,299
2023-03-30,-0.759046196937561,-0.0025217481625832592,-0.0003585110534913838,1.5360629558563232,301
2023-03-31,-0.45461106300354004,-0.0015103357574868439,-0.202637180685997,1.6084492206573486,301
2023-04-03,-0.7273398637771606,-0.0023769276594024858,-0.0058783600106835365,1.5503032207489014,306
2023-04-04,-0.7355945110321045,-0.002427704656871632,-0.0018491174560040236,1.5454950332641602,303
2023-04-05,2.1482717990875244,0.007113482778435511,-2.342252016067505,2.058361530303955,302
2023-04-06,-0.7557612657546997,-0.002502520747532118,-0.00022142764646559954,1.5419037342071533,302
2023-04-10,-0.72826087474823,-0.0024275362491607668,-0.009228557348251343,1.5466175079345703,300
2023-04-11,-0.6031006574630737,-0.0019904312127494183,-0.1242602989077568,1.532961130142212,303
2023-04-12,-0.21768760681152344,-0.0007160776539852744,-0.4523502290248871,1.5925689935684204,304
2023-04-13,-0.7537356615066528,-0.002471264463956239,-0.000633782590739429,1.5401513576507568,305
