date,nll_joint,nll_ind,log_p_r_z,kl,n_stocks
2023-01-02,1.1231579780578613,0.0037314218540128283,-1.8120307922363281,1.5749640464782715,301
2023-01-03,-0.6592637300491333,-0.002168630690951096,-0.008554677478969097,1.6035603284835815,304
2023-01-04,-0.7724611759185791,-0.0025834821937076222,-0.002118553500622511,1.5231263637542725,299
2023-01-05,-0.008002042770385742,-2.7125568713172006e-05,-0.6428885459899902,1.6017003059387207,295
2023-01-06,-0.691871166229248,-0.00232171532291694,-0.0468149296939373,1.5400142669677734,298
2023-01-09,-0.7704899311065674,-0.002542871059757648,-0.0011970882769674063,1.5271053314208984,303
2023-01-10,-0.6763409376144409,-0.0022248057158369768,-0.03758467361330986,1.5529980659484863,304
2023-01-11,-0.7774519920349121,-0.0025743443444864638,-0.0010934927267953753,1.5201843976974487,302
2023-01-12,18.139392852783203,0.059865983012485816,-18.214263916015625,2.1781187057495117,303
2023-01-13,-0.753881573677063,-0.0025555307582273324,-0.004346061963587999,1.5284247398376465,295
2023-01-16,-0.556018590927124,-0.001865834197742027,-0.09161427617073059,1.630492925643921,298
2023-01-17,-0.7714793682098389,-0.0025630543794346807,-0.0019480845658108592,1.5249197483062744,301
2023-01-18,-0.6748191118240356,-0.0022569201064349016,-0.0819978266954422,1.5279098749160767,299
2023-01-19,-0.4001983404159546,-0.0013429474510602503,-0.21514597535133362,1.664003849029541,298
2023-01-20,-0.35153329372406006,-0.0011796419252485238,-0.3515951335430145,1.5652333498001099,298
2023-01-23,-0.7386801242828369,-0.002512517429533459,-0.020396709442138672,1.527796745300293,294
2023-01-24,-0.7524468898773193,-0.0024998235544096987,-0.012377467937767506,1.5263700485229492,301
2023-01-25,0.039620161056518555,0.00013340121567851366,-0.7490824460983276,1.5519132614135742,297
2023-01-26,-0.7422546148300171,-0.0025332922007850413,-0.02763631008565426,1.5241245031356812,293
2023-01-27,-0.7456345558166504,-0.002493761056242978,-0.015708716586232185,1.5270893573760986,299
2023-01-30,-0.7566347122192383,-0.0025390426584538197,-0.0027902659494429827,1.5303611755371094,298
2023-01-31,-0.04135560989379883,-0.00013739405280331838,-0.6903916001319885,1.5210365056991577,301
2023-02-01,-0.23475885391235352,-0.000785146668603189,-0.42354580760002136,1.6224991083145142,299
2023-02-02,-0.019042491912841797,-6.326409273369367e-05,-0.6453083753585815,1.597186803817749,301
2023-02-03,-0.757628321647644,-0.0025338739854436254,-0.0043839626014232635,1.5310919284820557,299
2023-02-06,-0.10475397109985352,-0.0003503477294309482,-0.6269940733909607,1.5457863807678223,299
2023-02-07,-0.6325172185897827,-0.002108390728632609,-0.10782227665185928,1.5363285541534424,300
2023-02-08,-0.759040117263794,-0.0025817691063394353,-0.0018255682662129402,1.5300400257110596,294
2023-02-09,-0.7140460014343262,-0.002412317572413264,-0.028807617723941803,1.541853427886963,296
2023-02-10,-0.4543752670288086,-0.001514584223429362,-0.2737828493118286,1.5503500699996948,300
2023-02-13,-0.4813802242279053,-0.001604600747426351,-0.26842325925827026,1.5300219058990479,300
2023-02-14,-0.49206650257110596,-0.0016512298743996843,-0.0702018067240715,1.7149038314819336,298
2023-02-15,-0.7493478059768677,-0.002523056585780699,-0.00412148330360651,1.5259889364242554,297
2023-02-16,-0.759783148765564,-0.0025326104958852133,-0.00403558136895299,1.526714563369751,300
2023-02-17,-0.6055855751037598,-0.0020186185836791994,-0.10556893795728683,1.5703237056732178,300
2023-02-22,-0.7171486616134644,-0.0024729264193567736,-0.03750043362379074,1.5278054475784302,290
2023-02-23,-0.7646973133087158,-0.002557516098022461,-0.0037205812986940145,1.5245602130889893,299
2023-02-24,-0.48259449005126953,-0.0016086483001708984,-0.22025591135025024,1.5792052745819092,300
2023-02-27,-0.7307486534118652,-0.002443975429471121,-0.013888177461922169,1.5368320941925049,299
2023-02-28,-0.7694216966629028,-0.0026170806008942275,-0.0033881422132253647,1.5232986211776733,294
2023-03-01,-0.6488469839096069,-0.00216282327969869,-0.03881583362817764,1.5892958641052246,300
2023-03-02,-0.7315011024475098,-0.0024464919814297984,-0.016732675954699516,1.5330493450164795,299
2023-03-03,-0.7498610019683838,-0.0025419017015877415,-0.008095244877040386,1.5294275283813477,295
2023-03-06,-0.6782277822494507,-0.00224578735844189,-0.018582697957754135,1.5593364238739014,302
2023-03-07,-0.6710973978042603,-0.0022595871979941423,-0.0638643428683281,1.541421890258789,297
2023-03-08,-0.7259130477905273,-0.002419710159301758,-0.028318356722593307,1.517606496810913,300
2023-03-09,0.6943883895874023,0.002353858947753906,-1.302862524986267,1.6556007862091064,295
2023-03-10,-0.7162238359451294,-0.0024034356910910383,-0.029354002326726913,1.5367274284362793,298
2023-03-13,-0.740912675857544,-0.0025201111423725983,-0.013261325657367706,1.5310120582580566,294
2023-03-14,-0.7306023836135864,-0.002459940685567631,-0.016182055696845055,1.5298688411712646,297
2023-03-15,-0.6358851194381714,-0.0021702563803350557,-0.11301574110984802,1.5362370014190674,293
2023-03-16,-0.7668302059173584,-0.002599424426838503,-0.009109976701438427,1.513542652130127,295
2023-03-17,-0.6101013422012329,-0.002061153183112273,-0.11766897886991501,1.54518461227417,296
