date,mse_cov,n_stocks
2023-06-05,1.0319629241991983e-07,277
2023-06-06,1.0833746789842263e-07,278
2023-06-07,1.03518203058624e-07,278
2023-06-09,9.927903652264659e-08,278
2023-06-12,9.290622293120102e-08,278
2023-06-13,1.1168480754904968e-07,279
2023-06-14,8.471769947642743e-08,278
2023-06-15,7.449959446444841e-08,279
2023-06-16,7.207468652222431e-08,279
2023-06-19,8.75950038377784e-08,279
2023-06-20,1.0489230382345924e-07,279
2023-06-21,9.370163051452113e-08,280
2023-06-22,1.1203828094307384e-07,280
2023-06-23,1.0818943688054218e-07,279
2023-06-26,1.1634781226738101e-07,279
2023-06-27,1.3058480974521326e-07,279
2023-06-28,1.2939692167086111e-07,279
2023-06-29,1.411895753005021e-07,278
2023-06-30,1.354508234442905e-07,278
2023-07-03,1.3200434273645168e-07,280
2023-07-04,1.2850193094738965e-07,280
2023-07-05,1.195931768164718e-07,277
2023-07-06,1.3357279185408025e-07,277
2023-07-07,1.3734415552983597e-07,277
2023-07-10,1.3899988471375556e-07,277
2023-07-11,1.228480031870384e-07,278
2023-07-12,1.1468874877206517e-07,278
2023-07-13,1.1539166238213675e-07,277
2023-07-14,1.2422217866296466e-07,278
2023-07-17,1.0800027480136808e-07,279
2023-07-18,1.0098800513150174e-07,279
2023-07-19,8.600234567969099e-08,278
2023-07-20,7.057742163377192e-08,278
2023-07-21,7.38465660412795e-08,278
2023-07-24,7.163990267076128e-08,278
2023-07-25,6.217382705475165e-08,277
2023-07-26,5.714465076229736e-08,277
2023-07-27,4.9020062933782903e-08,278
2023-07-28,4.529037442703845e-08,277
2023-07-31,4.4336269988970606e-08,277
2023-08-01,4.382991804998495e-08,276
2023-08-02,4.180989171085726e-08,277
2023-08-03,3.521062351470079e-08,276
2023-08-04,3.203713216400389e-08,276
2023-08-07,3.1943671896634326e-08,276
2023-08-08,3.468068379360424e-08,275
2023-08-09,3.4585204516757914e-08,275
2023-08-10,3.668548014369938e-08,275
2023-08-11,3.430500107910536e-08,275
2023-08-14,4.169367165694944e-08,276
2023-08-15,4.534528608906248e-08,276
2023-08-16,5.115812854955165e-08,277
2023-08-17,5.4097421917230945e-08,277
2023-08-18,5.277069524859649e-08,277
2023-08-21,5.022453785173964e-08,277
2023-08-22,5.540260575307303e-08,275
2023-08-23,6.039651797731624e-08,275
2023-08-24,6.109186364685433e-08,274
2023-08-25,6.423464170610355e-08,275
2023-08-28,6.031922951782465e-08,275
2023-08-29,6.213265244945684e-08,276
2023-08-30,6.223080335709053e-08,275
2023-08-31,6.760967689185846e-08,276
2023-09-01,7.60025061398471e-08,276
2023-09-04,7.643688812038105e-08,276
2023-09-05,7.589386910391926e-08,275
2023-09-06,7.716944918179157e-08,275
2023-09-08,7.40470166796666e-08,276
2023-09-11,7.596011604714191e-08,276
2023-09-12,7.459063058283643e-08,276
2023-09-13,7.113355206319476e-08,276
2023-09-14,6.905772968863e-08,274
2023-09-15,6.886652634536066e-08,275
2023-09-18,6.936652226685847e-08,275
2023-09-19,6.785950136552057e-08,275
2023-09-20,6.061034905634076e-08,274
2023-09-21,6.22569981835126e-08,274
2023-09-22,6.092718937863451e-08,274
2023-09-25,5.82334891364243e-08,274
2023-09-26,6.033477007399197e-08,274
2023-09-27,5.558037942209914e-08,274
2023-09-28,6.852386978808864e-08,275
2023-09-29,6.504476769652026e-08,274
2023-10-02,6.234725157959381e-08,273
2023-10-03,7.299375891015943e-08,273
2023-10-04,8.133325014656338e-08,273
2023-10-05,9.632717934923433e-08,273
2023-10-06,9.930514852430542e-08,273
2023-10-09,1.0008120771020063e-07,273
2023-10-10,1.0953963823239941e-07,272
2023-10-11,1.0996354401301709e-07,272
2023-10-13,1.1047150424095071e-07,272
2023-10-16,1.0534973728896571e-07,273
2023-10-17,1.057493454532324e-07,273
2023-10-18,1.1545011890499881e-07,273
2023-10-19,1.1329078087676308e-07,274
2023-10-20,8.018585473003e-08,273
2023-10-23,8.960823820180002e-08,272
2023-10-24,9.375818594617386e-08,273
2023-10-25,9.86133136743637e-08,273
2023-10-26,1.1473422587795728e-07,272
2023-10-27,1.1481916377035366e-07,272
2023-10-30,1.0812562888808554e-07,272
2023-10-31,1.098845965540951e-07,272
2023-11-01,1.0496090854634399e-07,272
2023-11-03,1.8526814985215527e-07,271
2023-11-06,1.941962351427078e-07,271
2023-11-07,2.150881895155372e-07,271
2023-11-08,2.1423397798295792e-07,271
2023-11-09,1.8653584575229447e-07,271
2023-11-10,2.0758865736409266e-07,272
2023-11-13,1.815755598704172e-07,273
2023-11-14,1.9548999307282007e-07,273
2023-11-16,1.942693513699061e-07,273
2023-11-17,1.614243855837234e-07,273
2023-11-20,1.5754110360969992e-07,273
2023-11-21,1.6865032692925455e-07,272
2023-11-22,1.696571797825427e-07,273
2023-11-23,1.7089559547772307e-07,273
2023-11-24,1.6068825080130261e-07,273
2023-11-27,1.4882207196101502e-07,274
2023-11-28,1.2549288511420114e-07,274
2023-11-29,1.1318683357524249e-07,273
2023-11-30,1.1097527625587782e-07,274
2023-12-01,1.1093646807769584e-07,275
2023-12-04,7.443281005053706e-08,275
2023-12-05,7.522881187964211e-08,275
2023-12-06,6.668773458515499e-08,276
2023-12-07,6.658338084429645e-08,276
2023-12-08,1.2867745596907106e-07,278
2023-12-11,7.012033362210756e-08,278
2023-12-12,5.587790262532855e-08,276
2023-12-13,9.288770890646381e-08,275
2023-12-14,8.771984920597585e-08,275
2023-12-15,9.070249199363976e-08,274
2023-12-18,9.571387782655625e-08,275
2023-12-19,9.092079471175021e-08,275
2023-12-20,8.940428584049968e-08,275
2023-12-21,8.84232046122176e-08,275
2023-12-22,8.588883075363093e-08,277
2023-12-26,8.994209118139503e-08,277
2023-12-27,8.953979851953162e-08,277
2023-12-28,8.973436092078613e-08,277
2024-01-02,1.8433346082462542e-07,277
2024-01-03,1.2947769142258684e-07,277
2024-01-04,1.32039826328558e-07,277
2024-01-05,1.2810164602307204e-07,276
2024-01-08,1.308348876035211e-07,276
2024-01-09,1.2926465171989051e-07,276
2024-01-10,9.424572327679262e-08,277
2024-01-11,1.302829424501036e-07,277
2024-01-12,8.725331090537383e-08,275
2024-01-15,8.436118868190995e-08,275
2024-01-16,8.710289652781384e-08,273
2024-01-17,8.675067658467807e-08,272
2024-01-18,8.962337843367685e-08,272
2024-01-19,9.097979821434242e-08,271
2024-01-22,9.399296993270832e-08,271
2024-01-23,1.2107355000840524e-07,271
2024-01-24,1.0364824500725511e-07,271
2024-01-25,1.0876041951091392e-07,271
2024-01-26,1.1196220620245366e-07,270
2024-01-29,1.2431725450927327e-07,270
2024-01-30,8.138280685020137e-08,270
2024-01-31,8.732060254474325e-08,270
2024-02-01,8.208367124773982e-08,270
2024-02-02,1.7554724816742933e-07,272
2024-02-05,1.7750109293692838e-07,272
2024-02-06,1.381518166654911e-07,273
2024-02-07,1.0829651679179786e-07,273
2024-02-08,9.164332278281673e-08,273
2024-02-09,8.005547607579916e-08,273
2024-02-14,7.895604904572222e-08,273
2024-02-15,7.595330967074101e-08,273
2024-02-16,7.165120287683187e-08,274
2024-02-19,6.987386622931921e-08,274
2024-02-20,7.563750452226087e-08,275
2024-02-21,7.12340737646926e-08,274
2024-02-22,5.0773832029484285e-08,274
2024-02-23,4.61698795803875e-08,276
2024-02-26,4.559738393250807e-08,276
2024-02-27,8.684130304056345e-08,277
2024-02-28,5.997618066997332e-08,276
2024-02-29,5.448960276297804e-08,276
2024-03-01,5.281902265376289e-08,276
2024-03-04,5.493367882188843e-08,276
2024-03-05,5.3461538493621444e-08,277
2024-03-06,4.99404754832631e-08,277
2024-03-07,4.851795225936303e-08,276
2024-03-08,4.7069124719672374e-08,275
2024-03-11,4.05679506944864e-08,275
2024-03-12,4.0702063815962356e-08,275
2024-03-13,3.729349075762764e-08,274
2024-03-14,3.7510898764991405e-08,274
2024-03-15,4.1745499473461835e-08,274
2024-03-18,4.3526078125001146e-08,274
2024-03-19,4.168394453446949e-08,273
2024-03-20,4.6018917242138344e-08,273
2024-03-21,4.7141412127950816e-08,272
2024-03-22,4.800230220744622e-08,272
2024-03-25,4.921552009910656e-08,270
2024-03-26,3.266314643916522e-08,269
2024-03-27,5.173005196646021e-08,268
2024-03-28,4.263421606260667e-08,268
2024-04-01,4.4217861527091336e-08,268
2024-04-02,4.3004993596723126e-08,268
2024-04-03,4.4775649975333604e-08,268
2024-04-04,4.476923552351935e-08,268
2024-04-05,4.535966426150183e-08,268
2024-04-08,4.651735482204939e-08,269
2024-04-09,4.7904228327138845e-08,269
2024-04-10,5.208729925623914e-08,269
2024-04-11,5.149259977042042e-08,268
2024-04-12,6.010974766490665e-08,268
2024-04-15,6.96427431110639e-08,269
2024-04-16,6.797289599805087e-08,269
2024-04-17,7.179997112991166e-08,269
2024-04-18,5.651504139239728e-08,270
2024-04-19,6.350865261944743e-08,272
2024-04-22,6.083633456671262e-08,271
2024-04-23,6.109085216771454e-08,271
2024-04-24,6.102758504588095e-08,268
2024-04-25,5.2727782328184905e-08,267
2024-04-26,5.784981440833795e-08,267
2024-04-29,5.769447327715862e-08,267
2024-04-30,6.302023105785714e-08,266
2024-05-02,7.163478472136544e-08,265
2024-05-03,8.469148389584417e-08,265
2024-05-06,8.792228179264587e-08,265
2024-05-07,8.381448385238898e-08,264
2024-05-08,8.076458637253315e-08,264
2024-05-09,7.77356278587633e-08,265
2024-05-10,8.64380890889625e-08,266
2024-05-13,7.465150693289087e-08,266
2024-05-14,6.219216617958798e-08,266
2024-05-15,6.415477908686545e-08,266
2024-05-16,6.284240541785186e-08,267
2024-05-17,6.2907347357831e-08,267
2024-05-20,5.90366614504152e-08,268
2024-05-21,5.8841523277631475e-08,268
2024-05-22,6.51315216857017e-08,268
2024-05-23,6.401447294190868e-08,267
2024-05-24,6.38586612790957e-08,267
2024-05-27,5.634485477882438e-08,266
2024-05-28,6.585401694385754e-08,266
2024-05-29,5.241785537524165e-08,266
2024-05-31,4.7369378792421e-08,265
2024-06-03,4.124142317363723e-08,264
2024-06-04,4.1006057828971344e-08,264
2024-06-05,4.149788230467973e-08,265
2024-06-06,4.386323637711902e-08,265
2024-06-07,4.3961374535363574e-08,265
2024-06-10,3.9669263112689075e-08,265
2024-06-11,4.340937096811876e-08,265
2024-06-12,4.260045167872862e-08,265
2024-06-13,4.000262369398504e-08,265
2024-06-14,3.7646651281444105e-08,264
2024-06-17,4.0706329386235e-08,264
2024-06-18,3.919115557391053e-08,264
2024-06-19,4.190244876385731e-08,264
2024-06-20,3.777234377259794e-08,264
2024-06-21,3.9029962727763383e-08,265
2024-06-24,4.5427044660892515e-08,265
2024-06-25,4.775275782263901e-08,264
2024-06-26,4.319879710650571e-08,264
2024-06-27,5.5753406756044906e-08,264
2024-06-28,5.654640548111079e-08,264
2024-07-01,5.5136885564262194e-08,264
2024-07-02,5.4093462048080987e-08,266
2024-07-03,6.408385703696472e-08,266
2024-07-04,7.351937864145417e-08,266
2024-07-05,6.734669982645655e-08,265
2024-07-08,6.483252506436448e-08,265
2024-07-09,6.784555064745297e-08,265
2024-07-10,6.481580400191535e-08,265
2024-07-11,5.962164677254358e-08,265
2024-07-12,6.317816398688802e-08,265
2024-07-15,5.412896138210343e-08,267
2024-07-16,5.343067442502995e-08,267
2024-07-17,5.370168041750087e-08,267
2024-07-18,6.941172711140408e-08,267
2024-07-19,6.99340731333247e-08,265
2024-07-22,9.318628108220668e-08,265
2024-07-23,8.024230779056731e-08,267
2024-07-24,8.083507069138833e-08,266
2024-07-25,7.565707984485015e-08,266
2024-07-26,8.094049240185929e-08,266
2024-07-29,8.449142770039972e-08,266
2024-07-30,8.34550707908615e-08,267
2024-07-31,7.471954974418993e-08,267
2024-08-01,6.528301607455942e-08,265
2024-08-02,6.487002512439676e-08,266
2024-08-05,6.655145926544429e-08,267
2024-08-06,6.428776024301239e-08,267
2024-08-07,8.619689416575442e-08,268
2024-08-08,8.097877346175228e-08,268
2024-08-09,9.210569313452166e-08,266
2024-08-12,9.52956526997071e-08,266
2024-08-13,1.0418696836682197e-07,266
2024-08-14,1.1181824771455133e-07,266
2024-08-15,2.1137879316954994e-07,266
2024-08-16,1.6867159052550206e-07,265
2024-08-19,1.519914015918761e-07,266
2024-08-20,1.6646557727524812e-07,265
2024-08-21,1.8347554650310071e-07,268
2024-08-22,1.6776333612137666e-07,267
2024-08-23,1.6735583237044627e-07,267
2024-08-26,1.6149104903032838e-07,267
2024-08-27,1.5370849952820903e-07,266
2024-08-28,1.849206723844512e-07,266
2024-08-29,1.8682029829535994e-07,264
2024-08-30,1.8222081075189722e-07,263
