date,return
2023-01-03,-0.016652615233704864
2023-01-04,0.006054744100858276
2023-01-05,0.02087063309142489
2023-01-06,0.011849795646074366
2023-01-09,0.005557305353645121
2023-01-10,0.02225401832111221
2023-01-11,0.002371866460097048
2023-01-12,-0.014800466300090106
2023-01-13,-0.01252694961363562
2023-01-16,-0.013877459192326191
2023-01-17,0.009057098448373465
2023-01-18,0.0033203964828098856
2023-01-19,0.0005917625051850529
2023-01-20,-0.002588402227284339
2023-01-23,-0.0004956236408646983
2023-01-24,0.010988024024615373
2023-01-25,0.010779836328895216
2023-01-26,0.006897423554694382
2023-01-27,-0.005574331951405283
2023-01-30,-0.0031763612563336205
2023-01-31,0.016901020428775757
2023-02-01,-0.0022217597924268323
2023-02-02,-0.008074900240718073
2023-02-03,-0.019300803216112706
2023-02-06,-0.010817715812744069
2023-02-07,-0.013439583446746357
2023-02-08,0.008381363835939926
2023-02-09,-0.024936912251992797
2023-02-10,0.001783525508066832
2023-02-13,0.0029829066890326
2023-02-14,-0.013927442035256905
2023-02-15,0.01919054008366199
2023-02-16,0.003335059597294123
2023-02-17,-0.0006638145012741402
2023-02-22,-0.01248688545130575
2023-02-23,-0.0058456328661026175
2023-02-24,-0.009548777489706202
2023-02-27,-0.001292621779201089
2023-02-28,-0.0052865637995571264
2023-03-01,-0.01610833311901607
2023-03-02,-0.00734594187451909
2023-03-03,0.0018353797745494956
2023-03-06,0.01381372846026258
2023-03-07,-0.002731172569365084
2023-03-08,0.02829102742693368
2023-03-09,0.0019136370189550183
2023-03-10,-0.011908012677416023
2023-03-13,-0.005082401798759487
2023-03-14,-0.009984146776325514
2023-03-15,0.001381528071145545
2023-03-16,0.005440702940537612
2023-03-17,-0.01498177998192263
2023-03-20,-0.018280219449777226
2023-03-21,-0.0063559182501254615
2023-03-22,-0.0010752069771875605
2023-03-23,-0.03157953644696524
2023-03-24,0.011497831808700752
2023-03-27,0.008446670116360886
2023-03-28,0.010386127887082435
2023-03-29,-0.010380584289097198
2023-03-30,0.01839731246406959
2023-03-31,-0.0036200739558061423
2023-04-03,-0.01629415864711985
2023-04-04,0.00019289277946417835
2023-04-05,-0.006657311071035494
2023-04-06,0.00017971759170715666
2023-04-10,0.003335407835478549
2023-04-11,0.033578190779126674
2023-04-12,0.01688088457787634
2023-04-13,0.004010348018042236
2023-04-14,-0.0010664840536749487
2023-04-17,-0.0022267810348536032
2023-04-18,-0.008970871035832804
2023-04-19,-0.020806086669008326
2023-04-20,0.004377925103672756
2023-04-24,0.012042019155059104
2023-04-25,-0.005034740565726472
2023-04-26,-0.004008971574682396
2023-04-27,0.005234119359785161
2023-04-28,0.01735320218677467
2023-05-02,-0.021657046787871535
2023-05-03,0.0017058417410596481
2023-05-04,0.005099075079654255
2023-05-05,0.0259175829754741
2023-05-08,0.0062451789383772705
2023-05-09,0.009100292522856568
2023-05-10,0.014620007512447228
2023-05-11,0.008651435822827805
2023-05-12,-0.0018383548531120766
2023-05-15,0.003786008309001244
2023-05-16,-0.016651259306098457
2023-05-17,0.018639321050009636
2023-05-18,0.01390041412887801
2023-05-19,0.00841554505190324
2023-05-22,0.005520746711902708
2023-05-23,-0.003006898668065453
2023-05-24,-0.005613819145533578
