date,nll_joint,nll_ind,log_p_r_z,kl,n_stocks
2023-01-02,-348.09649658203125,-1.15646676605326,387.1771545410156,39.08065414428711,301
2023-01-03,-361.3011169433594,-1.1884905162610506,401.22747802734375,39.926361083984375,304
2023-01-04,-364.22772216796875,-1.2181529169497283,404.19256591796875,39.96483612060547,299
2023-01-05,-336.8300476074219,-1.1417967715505826,378.20849609375,41.378456115722656,295
2023-01-06,-336.13201904296875,-1.127959795446204,379.33441162109375,43.20240783691406,298
2023-01-09,-361.385009765625,-1.192689801206683,402.7754211425781,41.39039611816406,303
2023-01-10,-355.05810546875,-1.1679542943050987,396.35528564453125,41.29719161987305,304
2023-01-11,-351.6737976074219,-1.1644827735345096,393.4385681152344,41.76476287841797,302
2023-01-12,-321.02838134765625,-1.0594996084081065,360.1966552734375,39.16828918457031,303
2023-01-13,-356.5859069824219,-1.208765786381091,396.97991943359375,40.394012451171875,295
2023-01-16,-352.1953125,-1.1818634647651007,391.1966247558594,39.001304626464844,298
2023-01-17,-363.68975830078125,-1.2082716222617318,403.997314453125,40.30755615234375,301
2023-01-18,-357.4898986816406,-1.1956183902396007,397.7935485839844,40.30364990234375,299
2023-01-19,-352.363037109375,-1.1824262990247483,392.1498107910156,39.78678894042969,298
2023-01-20,-349.41253662109375,-1.1725252906748111,388.56561279296875,39.153076171875,298
2023-01-23,-325.83563232421875,-1.1082844636878189,365.31201171875,39.47636413574219,294
2023-01-24,-364.3829040527344,-1.210574432068885,405.9319152832031,41.54901123046875,301
2023-01-25,-343.7825012207031,-1.1575168391269466,384.2761535644531,40.49365997314453,297
2023-01-26,-358.6478576660156,-1.2240541217270158,398.0922546386719,39.44440460205078,293
2023-01-27,-361.7452087402344,-1.2098501964556334,399.65283203125,37.90761184692383,299
2023-01-30,-360.325439453125,-1.2091457699769295,400.326904296875,40.00145721435547,298
2023-01-31,-354.6449890136719,-1.1782225548626972,394.3965148925781,39.751522064208984,301
2023-02-01,-361.3367614746094,-1.2084841520889946,401.5198974609375,40.18314743041992,299
2023-02-02,-327.4183349609375,-1.0877685546875,368.39898681640625,40.98064422607422,301
2023-02-03,-369.0263977050781,-1.2342019990136393,405.7782897949219,36.75189208984375,299
2023-02-06,-360.2802429199219,-1.20495064521713,398.603271484375,38.32301712036133,299
2023-02-07,-363.1560974121094,-1.2105203247070313,402.33685302734375,39.18074417114258,300
2023-02-08,-352.47735595703125,-1.1989025712824193,394.6023254394531,42.12495803833008,294
2023-02-09,-354.240966796875,-1.1967600229624156,394.87017822265625,40.62921905517578,296
2023-02-10,-342.3261413574219,-1.141087137858073,380.95306396484375,38.626914978027344,300
2023-02-13,-357.9691162109375,-1.1932303873697916,397.5120849609375,39.54296875,300
2023-02-14,-353.1031494140625,-1.1849098973626258,391.92095947265625,38.81781768798828,298
2023-02-15,-348.1812438964844,-1.1723274205268834,388.5277099609375,40.346466064453125,297
2023-02-16,-360.0982360839844,-1.2003274536132813,400.9504699707031,40.85223388671875,300
2023-02-17,-359.8905944824219,-1.1996353149414063,399.15924072265625,39.26863479614258,300
2023-02-22,-350.36883544921875,-1.2081683981007543,388.517822265625,38.14898681640625,290
2023-02-23,-363.5311584472656,-1.2158232723988818,401.7591552734375,38.22798538208008,299
2023-02-24,-356.0966796875,-1.1869889322916667,392.8890380859375,36.79237365722656,300
2023-02-27,-354.49371337890625,-1.185597703608382,395.65093994140625,41.15721893310547,299
2023-02-28,-355.7432861328125,-1.2100111773224915,394.42535400390625,38.68206024169922,294
2023-03-01,-358.3642578125,-1.1945475260416667,398.2130432128906,39.84877014160156,300
2023-03-02,-357.51092529296875,-1.1956887133544105,396.09808349609375,38.58714294433594,299
2023-03-03,-344.9113464355469,-1.1691910048662606,384.9712219238281,40.05986404418945,295
2023-03-06,-346.7505187988281,-1.1481805258239342,388.06982421875,41.31931686401367,302
2023-03-07,-357.6779479980469,-1.204302855212279,395.8590087890625,38.18107223510742,297
2023-03-08,-339.229736328125,-1.1307657877604167,380.70843505859375,41.47869110107422,300
2023-03-09,-343.0556640625,-1.1629005561440677,383.4520568847656,40.396385192871094,295
2023-03-10,-345.6970520019531,-1.1600572214830642,383.39349365234375,37.69643783569336,298
2023-03-13,-351.9526672363281,-1.1971179157698235,396.10943603515625,44.156768798828125,294
2023-03-14,-345.6937255859375,-1.1639519379997896,384.55645751953125,38.86273956298828,297
