date,return,eff_n
2023-01-03,-0.0016508071064827402,90.83474041366017
2023-01-04,0.010660090714887754,109.37305612338845
2023-01-05,0.022222240267430117,116.71543735655699
2023-01-06,0.015599043071443938,97.43224493836917
2023-01-09,0.002808334626270433,122.32296661075743
2023-01-10,0.02626284813642146,140.99999999999991
2023-01-11,0.010009741283139594,101.09935586012357
2023-01-12,-0.022931363053467574,119.6141328527079
2023-01-13,-0.012716750379644716,129.13538761666942
2023-01-16,-0.01987308757003845,117.58093236459342
2023-01-17,0.011986638875213887,124.03538281922407
2023-01-18,0.008159098027260859,104.46205850828323
2023-01-19,-0.004383216027590021,131.71946482452046
2023-01-20,-0.006647236206806564,140.99999999999991
2023-01-23,-0.0009178152920438265,139.07621590814776
2023-01-24,0.01556341663202773,140.99999999999991
2023-01-25,0.00862484245595172,101.8127730443989
2023-01-26,0.004226132907803413,122.94131363969473
2023-01-27,-0.008406198094764079,140.99999999999991
2023-01-30,-0.0035721300139766937,130.51125300480555
2023-01-31,0.021494190928201984,137.939735172777
2023-02-01,-0.007353284237187435,100.73863557686825
2023-02-02,-0.009339834454309805,137.08643659991716
2023-02-03,-0.029940431253688952,138.34065563337106
2023-02-06,-0.0024977740261670064,57.10777629034207
2023-02-07,-0.013386324074503223,129.06548923747948
2023-02-08,0.012749874465601984,111.36308574762741
2023-02-09,-0.02840508334211594,130.60413925737015
2023-02-10,0.009070393079628565,56.747421538916406
2023-02-13,0.004649119083961269,136.46998410554497
2023-02-14,-0.014782983802898017,140.99999999999991
2023-02-15,0.020558902455965065,114.23467278207464
2023-02-16,0.002995410049957966,82.18615068491509
2023-02-17,-0.004262356720109314,140.99999999999991
2023-02-22,-0.015783340528158222,140.99999999999991
2023-02-23,-0.004405308652275824,105.58989460787167
2023-02-24,-0.012035897354791866,140.99999999999991
2023-02-27,-0.0037862321727832886,107.88270518396821
2023-02-28,-0.006686016973578669,140.99999999999991
2023-03-01,-0.016549140544413365,131.04012293780985
2023-03-02,-0.004309155273621284,113.52923982260467
2023-03-03,0.002972954451824801,137.63670521159796
2023-03-06,0.01847710513224138,140.99999999999991
2023-03-07,-0.0038075393205354267,102.69228475935711
2023-03-08,0.03532328282636492,140.99999999999991
2023-03-09,-0.0042428355446928355,53.12727448845527
2023-03-10,-0.016532027115962793,140.99999999999991
2023-03-13,0.0007566460110336674,125.84526694531377
2023-03-14,-0.010108378512086348,140.99999999999991
2023-03-15,9.960213082291203e-05,129.29659262213923
2023-03-16,0.010601865715125964,140.99999999999991
2023-03-17,-0.01861753117682319,125.3349241435728
2023-03-20,-0.024961804643545114,110.84339444197293
2023-03-21,-0.006082579221017946,80.0134662224923
2023-03-22,-0.001011632392777408,140.99999999999991
2023-03-23,-0.03417651181840768,140.99999999999991
2023-03-24,0.012437583879809023,59.1742162962679
2023-03-27,0.006427144889680285,95.85273603304815
2023-03-28,0.014379217831421223,140.99999999999991
2023-03-29,-0.01003997728702626,120.0159406100813
2023-03-30,0.023639308325858893,138.91310099526706
2023-03-31,-0.014882142244472438,59.51400648544579
2023-04-03,-0.017939485088969306,122.61476097702437
2023-04-04,0.00490917367615303,108.44117363119943
2023-04-05,-0.005242211087592385,138.41525518253175
2023-04-06,0.0005569458025109974,130.62278791424245
2023-04-10,0.0027346442733123936,141.99999999999997
2023-04-11,0.04871380529620581,141.99999999999997
2023-04-12,0.012602060855565703,35.133784207806144
2023-04-13,-0.00072309747111287,107.69430368661327
2023-04-14,-0.0064697802133618825,141.99999999999997
2023-04-17,-0.0006611286212167991,131.35497925412147
2023-04-18,-0.01201150024147429,141.99999999999997
2023-04-19,-0.025688009446982504,115.31221112424075
2023-04-20,0.0017457052954819603,51.54751299151388
2023-04-24,-0.001290086634186572,123.20517794392754
2023-04-25,-0.01263499954382522,141.99999999999997
2023-04-26,0.001594293521500884,113.52273621996632
2023-04-27,0.010889101856712805,141.99999999999997
2023-04-28,0.022318713708370443,125.0674155452166
2023-05-02,-0.013024727191605096,65.49685155043412
2023-05-03,0.005329141867132602,110.62007308605578
2023-05-04,0.008380916166525493,140.99999999999991
2023-05-05,0.033244756079773605,131.96556876407914
2023-05-08,0.008717981315609089,68.62921175433912
2023-05-09,0.008789135831099632,129.8492463548049
2023-05-10,0.01360808889100854,134.44585374369612
2023-05-11,0.010372981963952772,124.8085608741344
2023-05-12,-0.0003073992904835247,115.9449922419009
2023-05-15,0.009147632727033487,138.6643756009043
2023-05-16,-0.021715572332444432,129.49926530076047
2023-05-17,0.01902916806275247,108.30120141347628
2023-05-18,0.015974632799694726,94.55030385866698
2023-05-19,0.008078122594784848,102.07868725993892
2023-05-22,0.0050995804275758725,125.48851721061797
2023-05-23,-0.007904461466299424,140.99999999999991
2023-05-24,-0.007742867823607165,126.81695824995761
2023-05-25,0.017938414482288174,120.65557066511658
2023-05-26,0.009291693222649892,95.40359735326412
2023-05-29,-0.0012295119254302285,117.06136462064129
2023-05-30,-0.008800563399997002,140.99999999999991
2023-05-31,-5.868079829978709e-05,125.72878780401787
2023-06-01,0.022823247291537417,140.99999999999991
2023-06-02,0.012914933313783477,78.36854414084479
2023-06-05,0.00477919914713023,125.84017076158864
2023-06-06,0.023887102434234208,139.60968702277532
2023-06-07,0.005418633304058797,83.12437547710194
2023-06-09,0.009488507949231948,140.99999999999991
2023-06-12,0.0024148406882325427,120.53393275484294
2023-06-13,-0.017827000284851503,140.99999999999991
2023-06-14,0.01855499510198293,101.15745889778694
2023-06-15,0.0041908006398118074,77.27992251519119
2023-06-16,-0.004572668706450003,140.99999999999991
2023-06-19,0.008399174453002905,136.71071984742764
2023-06-20,0.005447871343762147,125.7551020711008
2023-06-21,0.002958551857412381,135.31008518936383
2023-06-22,-0.015604576337025736,140.99999999999991
2023-06-23,0.00900544801465351,104.60964894140969
2023-06-26,-0.014230016523691538,126.25887262439521
