date,nll_joint,nll_ind,log_p_r_z,kl,n_stocks
2023-01-02,13.450237274169922,0.09471998080401353,-10.091252326965332,1.6301202774047852,142
2023-01-03,1.4003539085388184,0.009861647243231115,-0.7502830624580383,1.6305956840515137,142
2023-01-04,0.2050844430923462,0.0014442566414953957,-0.15424537658691406,1.5903077125549316,142
2023-01-05,3.4019601345062256,0.023957465735959336,-2.4777796268463135,1.6304945945739746,142
2023-01-06,1.7489748001098633,0.012316723944435656,-1.2810932397842407,1.6109976768493652,142
2023-01-09,-0.20250558853149414,-0.0014362098477410932,-0.022614287212491035,1.5887048244476318,141
2023-01-10,5.26714563369751,0.03735564279218092,-3.881620407104492,1.6295970678329468,141
2023-01-11,1.2183603048324585,0.008640853225762118,-0.7630031108856201,1.5943021774291992,141
2023-01-12,25.708351135253906,0.18232873145570147,-21.897302627563477,1.7601759433746338,141
2023-01-13,4.272805213928223,0.030303583077505126,-2.837196111679077,1.593393325805664,141
2023-01-16,2.85579776763916,0.020253884876873476,-2.4709887504577637,1.6278200149536133,141
2023-01-17,0.11213648319244385,0.0007952942070386088,-0.08066116273403168,1.5926011800765991,141
2023-01-18,1.6373690366744995,0.011612546359393613,-1.0754039287567139,1.601072072982788,141
2023-01-19,11.286184310913086,0.08004386036108571,-10.366018295288086,1.6351497173309326,141
2023-01-20,13.696611404418945,0.09713908797460245,-10.783376693725586,1.6201403141021729,141
2023-01-23,0.3542633056640625,0.0025125057139295214,-0.2670179605484009,1.5907413959503174,141
2023-01-24,0.04204142093658447,0.00029816610593322323,-0.006657780613750219,1.5910084247589111,141
2023-01-25,0.1301957368850708,0.000923374020461495,-0.0954301729798317,1.606591820716858,141
2023-01-26,-0.2593352794647217,-0.001839257301168239,-0.002758980728685856,1.587241530418396,141
2023-01-27,0.055593013763427734,0.0003942766933576435,-0.081794872879982,1.5921680927276611,141
2023-01-30,0.10540497303009033,0.0007475530002134066,-0.13503889739513397,1.599052906036377,141
2023-01-31,0.5117213726043701,0.003629229592938795,-0.1995151937007904,1.6088941097259521,141
2023-02-01,5.186979293823242,0.03678708719023576,-3.2948806285858154,1.5938050746917725,141
2023-02-02,1.3684074878692627,0.009705017644462856,-0.9340455532073975,1.5988531112670898,141
2023-02-03,0.4250521659851074,0.003014554368688705,-0.05724146589636803,1.6007951498031616,141
2023-02-06,0.4732670783996582,0.0033565041021252355,-0.33375436067581177,1.5897259712219238,141
2023-02-07,3.419037342071533,0.02424849178774137,-2.255603551864624,1.6039230823516846,141
2023-02-08,11.055323600769043,0.07840655036006414,-7.5568623542785645,1.6039862632751465,141
2023-02-09,1.0947293043136597,0.007764037619245813,-0.5661537051200867,1.5946106910705566,141
2023-02-10,2.763363838195801,0.01959832509358724,-1.7103981971740723,1.5983870029449463,141
2023-02-13,-0.13143420219421387,-0.0009321574623703111,-0.03527688607573509,1.5868873596191406,141
2023-02-14,3.6117706298828125,0.025615394538175976,-2.182792901992798,1.5886727571487427,141
2023-02-15,1.834668755531311,0.013011835145612135,-1.0742639303207397,1.5957679748535156,141
2023-02-16,0.13730454444885254,0.0009737910953819329,-0.16371195018291473,1.5897467136383057,141
2023-02-17,-0.06836891174316406,-0.0004848858988876884,-0.07277683168649673,1.5866786241531372,141
2023-02-22,0.12114083766937256,0.0008591548770877487,-0.009240079671144485,1.5901129245758057,141
2023-02-23,-0.2476062774658203,-0.0017560728898285128,-0.0026774804573506117,1.585857629776001,141
2023-02-24,1.4151979684829712,0.010036865024701924,-0.7019938826560974,1.5859752893447876,141
2023-02-27,-0.16391801834106445,-0.00116253913717067,-0.022847237065434456,1.5893679857254028,141
2023-02-28,-0.04041159152984619,-0.00028660703212656874,-0.023931505158543587,1.5877970457077026,141
2023-03-01,1.5554978847503662,0.011031899891846568,-1.1164063215255737,1.619742751121521,141
2023-03-02,3.2961297035217285,0.02337680640795552,-2.202254295349121,1.59696364402771,141
2023-03-03,0.3147730827331543,0.002232433210873435,-0.2927405834197998,1.5999350547790527,141
2023-03-06,4.706179618835449,0.03337716041727269,-3.571654796600342,1.6312007904052734,141
2023-03-07,-0.17298972606658936,-0.0012268774898339671,-0.020542798563838005,1.5952523946762085,141
2023-03-08,0.5128141641616821,0.0036369798876715043,-0.004099411424249411,1.6260839700698853,141
2023-03-09,0.12731492519378662,0.0009029427318708271,-0.06593245267868042,1.6310436725616455,141
2023-03-10,0.9035069942474365,0.006407851023031465,-0.6186051368713379,1.6160216331481934,141
2023-03-13,0.24165940284729004,0.0017138964740942555,-0.17722980678081512,1.589755654335022,141
2023-03-14,2.8841707706451416,0.020455111848547102,-1.8617547750473022,1.5942010879516602,141
2023-03-15,1.222676396369934,0.008671463804042085,-0.9257290959358215,1.6035895347595215,141
2023-03-16,2.157409191131592,0.015300774405188594,-1.3573052883148193,1.593656301498413,141
2023-03-17,0.67807936668396,0.0048090735225812765,-0.28282588720321655,1.6036202907562256,141
2023-03-20,0.43943262100219727,0.003116543411363101,-0.19362615048885345,1.6054725646972656,141
2023-03-21,-0.169289231300354,-0.0012006328461018013,-0.0024931486696004868,1.5838181972503662,141
2023-03-22,0.022931814193725586,0.00016263698009734458,-0.08662661910057068,1.5854594707489014,141
2023-03-23,12.615468978881836,0.08947141119774352,-9.626864433288574,1.6194777488708496,141
2023-03-24,1.7927918434143066,0.012714835768895792,-1.135991096496582,1.6032119989395142,141
2023-03-27,0.4854353666305542,0.0034428040186564126,-0.30846917629241943,1.586774230003357,141
2023-03-28,2.7495791912078857,0.019500561639772238,-1.855589747428894,1.6022213697433472,141
2023-03-29,0.8093711137771606,0.0057402206650862455,-0.5774272084236145,1.634988784790039,141
2023-03-30,2.651426076889038,0.018804440261624384,-1.4785046577453613,1.593320608139038,141
2023-03-31,0.23798906803131104,0.001687865730718518,-0.1043168231844902,1.594736099243164,141
2023-04-03,0.9111407995223999,0.0064619914859744675,-0.5172151923179626,1.5926084518432617,141
2023-04-04,1.6547250747680664,0.011652993484282158,-0.9656543731689453,1.5952333211898804,142
2023-04-05,49.73362350463867,0.3502367852439343,-48.5814094543457,1.7399799823760986,142
2023-04-06,0.13664746284484863,0.0009623060763721735,-0.14998319745063782,1.585911512374878,142
2023-04-10,1.8505635261535645,0.013032137508123693,-1.0455087423324585,1.5899131298065186,142
2023-04-11,3.3929049968719482,0.02389369716107006,-2.0919506549835205,1.6691795587539673,142
2023-04-12,5.520909786224365,0.03887964638186173,-3.316127061843872,1.597538948059082,142
2023-04-13,3.843817710876465,0.027069138808989188,-2.399763584136963,1.5924879312515259,142
2023-04-14,0.3322204351425171,0.0023395805291726557,-0.2517440617084503,1.5857322216033936,142
2023-04-17,2.9040277004241943,0.020450899298761933,-1.7310587167739868,1.5919923782348633,142
2023-04-18,0.06604349613189697,0.00046509504318237305,-0.06495093554258347,1.583954095840454,142
2023-04-19,2.2806496620178223,0.016060913112801566,-1.3184704780578613,1.592879056930542,142
2023-04-20,1.0178759098052979,0.007168140209896464,-0.612693727016449,1.5884462594985962,142
