DATES;VIX;MXEF;BCOMTR;IFIX;SW002766;SPUHYBDT;IDEBB3
03/05/2005;0,07328348062542486;0,08034605639063584;0,39358092108539855;0,007528293293427368;;0,06500680385980154;0,0
04/05/2005;0,06403806934058463;0,08939117091834159;0,39657214978944816;0,007528293293427368;;0,06557824150166884;0,0
05/05/2005;0,06580557443915704;0,09456990278520881;0,3993273046208007;0,007528293293427368;;0,06620595709311403;0,0
06/05/2005;0,06675730795377295;0,09735612109954672;0,4002399316652507;0,007528293293427368;;0,06521892843897954;0,0
09/05/2005;0,06267845003399047;0,09678070644767264;0,40426758224943277;0,007528293293427368;;0,06552052052774286;0,0
10/05/2005;0,07845003399048266;0,09377239826769908;0,4070083423324503;0,007528293293427368;;0,06539930648249827;0,0
11/05/2005;0,07219578518014955;0,08983535064961291;0,401166953458036;0,007528293293427368;;0,06456668143361582;0,0
12/05/2005;0,09490142760027194;0,08651409765897089;0,38634612057213946;0,007528293293427368;;0,06368932262994073;0,0
13/05/2005;0,09762066621346023;0,08374806933241802;0,3804471527043845;0,007528293293427368;;0,06308325240371777;0,0
16/05/2005;0,08891910265125764;0,08303132476604856;0,3775106240440088;0,007528293293427368;;0,06190285848693124;0,0
17/05/2005;0,07382732834806253;0,08222372525464619;0,3812244691144841;0,007528293293427368;;0,06055074467271484;0,0
18/05/2005;0,061046906866077506;0,0870087523597048;0,3796784731432862;0,007528293293427368;;0,061237624262434155;0,0
19/05/2005;0,05683208701563562;0,09233890913495993;0,37511821687070257;0,007528293293427368;;0,0626315857827469;0,0
20/05/2005;0,054384772263766146;0,09089532500832838;0,3745424269372956;0,007528293293427368;;0,06329537698289583;0,0
23/05/2005;0,051801495581237235;0,08941136090612663;0,38258045440765764;0,007528293293427368;;0,06447144182663793;0,0
24/05/2005;0,04826648538409244;0,09146064466631004;0,38490088783928783;0,007528293293427368;;0,06520738424419434;0,0
25/05/2005;0,04677090414683888;0,08981516066182775;0,3941279215221352;0,007528293293427368;;0,06688417853674444;0,0
26/05/2005;0,04214819850441876;0,0906631401488002;0,39656063399077995;0,007528293293427368;;0,06788130836131598;0,0
27/05/2005;0,040924541128484024;0,09707346127055594;0,39848665131802635;0,007528293293427368;;0,0685681879510353;0,0
30/05/2005;0,04867437117607068;0,09933473990248239;0,3986205224775434;0,007528293293427368;;0,06886400794240598;0,0
31/05/2005;0,05642420122365736;0,09470113770581168;0,39875439363706067;0,007528293293427368;;0,0698856691808961;0,0
01/06/2005;0,043779741672331736;0,09312631865857726;0,41445906407073696;0,007528293293427368;;0,07120315041075687;0,0
02/06/2005;0,03670972127804214;0,0979820107208835;0,41133828263167094;0,007528293293427368;;0,07368082321653013;0,0
03/06/2005;0,040924541128484024;0,10241371303970359;0,4210144324625758;0,007528293293427368;;0,07446871451061993;0,0
06/06/2005;0,04269204622705641;0,10177772842447429;0,4231016709711763;0,007528293293427368;;0,07404879442530833;0,0
07/06/2005;0,04418762746430999;0,10036442927952029;0,4175452981137986;0,007528293293427368;;0,07437203187929388;0,0
08/06/2005;0,04840244731475185;0,10219162317406805;0,4082779591356127;0,007528293293427368;;0,07426669110187893;0,0
09/06/2005;0,039972807613868115;0,09907227006127664;0,4143957271780622;0,007528293293427368;;0,0737356581417598;0,0
10/06/2005;0,03834126444595514;0,10278722781372715;0,40781444823922003;0,007528293293427368;;0,0737529744339376;0,0
13/06/2005;0,034126444595513256;0,10336264246560134;0,41888400970897;0,007528293293427368;;0,07381502448090806;0,0
14/06/2005;0,03602991162474505;0,10479613159834036;0,4169349607843872;0,007528293293427368;;0,07403003510878238;0,0
15/06/2005;0,03154316791298437;0,10926821389273064;0,4267233896523064;0,007528293293427368;;0,07463177626196085;0,0
16/06/2005;0,027328348062542487;0,1117818673719703;0,4339581901655656;0,007528293293427368;;0,0743229690514568;0,0
17/06/2005;0,031815091774303195;0,11671831938541681;0,4461332683074569;0,007528293293427368;;0,07449324592453847;0,0
20/06/2005;0,03167912984364378;0,11604195479461732;0,45420872212349034;0,007528293293427368;;0,07437203187929388;0,0
21/06/2005;0,026376614547926575;0,11409362097335933;0,4452926150046826;0,007528293293427368;;0,07511807546728733;0,0
22/06/2005;0,02596872875594834;0,1189997880051283;0,4415298277898678;0,007528293293427368;;0,07518156853860594;0,0
23/06/2005;0,040652617267165195;0,11707164417165523;0,44257776546866856;0,007528293293427368;;0,07507767078553915;0,0
24/06/2005;0,04133242692046226;0,1139825760405415;0,4465392002105089;0,007528293293427368;;0,07486121713331667;0,0
27/06/2005;0,04595513256288238;0,11269041682229786;0,43766915628637376;0,007528293293427368;;0,07486266015766482;0,0
28/06/2005;0,03317471108089734;0,1136393462481955;0,421431880164296;0,007528293293427368;;0,07531721282733202;0,0
29/06/2005;0,03575798776342623;0,11216547713988638;0,42043000568016775;0,007528293293427368;;0,07583237251962151;0,0
30/06/2005;0,039428959891230436;0,1118828173108955;0,4116146617997063;0,007528293293427368;;0,07649472069542232;0,0
01/07/2005;0,03072739632902787;0,11490122048476158;0,42069774799920207;0,007528293293427368;;0,07641535435627407;0,0
04/07/2005;0,03263086335825967;0,1126601318406203;0,4304703426439526;0,007528293293427368;;0,07647884742759263;0,0
05/07/2005;0,03453433038749149;0,10986381853238976;0,4402429372887032;0,007528293293427368;;0,07648029045194076;0,0
06/07/2005;0,042556084296397;0,11221595210934898;0,4490697969678326;0,007528293293427368;;0,07641679738062218;0,0
07/07/2005;0,045547246770904146;0,10928840388051568;0,44397693500684754;0,007528293293427368;;0,07641391133192588;0,0
08/07/2005;0,03140720598232493;0,11079255797050247;0,4388524045995252;0,007528293293427368;;0,07699400711988208;0,0
11/07/2005;0,029095853161114873;0,12097840680806383;0,4378246195683936;0,007528293293427368;;0,07823356503494283;0,0
12/07/2005;0,024609109449354166;0,12908468690376446;0,4468702794222178;0,007528293293427368;;0,07882520501768422;0,0
13/07/2005;0,023113528212100602;0,13030618116476037;0,44904388642082943;0,007528293293427368;;0,07902578540207705;0,0
14/07/2005;0,022705642420122366;0,13445522365458967;0,4452839781556815;0,007528293293427368;;0,07988438488922625;0,0
15/07/2005;0,016179469748470423;0,12971057652510126;0,44658526340518134;0,007528293293427368;;0,08012248390667091;0,0
18/07/2005;0,02216179469748469;0,13082102585327932;0,43936197869059046;0,007528293293427368;;0,08032883638845638;0,0
19/07/2005;0,017811012916383397;0,13332458433862646;0,43150820399891876;0,007528293293427368;;0,08022638165973771;0,0
20/07/2005;0,014819850441876274;0,1361208976468569;0,42957067087300416;0,007528293293427368;;0,0800330163970857;0,0
21/07/2005;0,024881033310673012;0,14020937017333107;0,41926403106501847;0,007528293293427368;;0,0800330163970857;0,0
22/07/2005;0,018762746430999306;0,14312682340827185;0,4273366059313849;0,007528293293427368;;0,08043850623891571;0,0
25/07/2005;0,0266485384092454;0,1427734986220333;0,42742873232073;0,007528293293427368;;0,0806289854528715;0,0
26/07/2005;0,025152957171991838;0,13824084636428793;0,4297578026013614;0,007528293293427368;;0,08086564144596814;0,0
27/07/2005;0,01658735554044866;0,14107753964808856;0,4336760530981961;0,007528293293427368;;0,0811181707068943;0,0
28/07/2005;0,018762746430999306;0,14743738580038157;0,4435681241541286;0,007528293293427368;;0,0820330481436213;0,0
29/07/2005;0,03303874915023793;0,14962799947506025;0,44644131592182956;0,007528293293427368;;0,08201861790013981;0,0
01/08/2005;0,039972807613868115;0,15417074672669817;0,45557622321533187;0,007528293293427368;;0,08202438999753245;0,0
02/08/2005;0,0354860639021074;0,16182275209723496;0,4648090147975135;0,007528293293427368;;0,0819132771227249;0,0
03/08/2005;0,036573759347382724;0,16548723488022288;0,45828243590234485;0,007528293293427368;;0,08169826649485058;0,0
04/08/2005;0,04595513256288238;0,1659011296298165;0,45965857384318765;0,007528293293427368;;0,08139234533304275;0,0
05/08/2005;0,04541128484024473;0,16290291644373558;0,4618206650431311;0,007528293293427368;;0,08055250516241956;0,0
08/08/2005;0,05533650577838206;0,1629533914131982;0,4647456779048386;0,007528293293427368;;0,08015134439363397;0,0
09/08/2005;0,04432358939496941;0,16415469568640917;0,4559216971753761;0,007528293293427368;;0,08024947004930813;0,0
10/08/2005;0,044051665533650586;0,16985836723568784;0,4713902937363557;0,007528293293427368;;0,08044860740935278;0,0
11/08/2005;0,04459551325628823;0,1707568216921229;0,4804589851875161;0,007528293293427368;;0,08050777140762691;0,0
12/08/2005;0,04894629503738953;0,16854601802965904;0,48210574439706017;0,007528293293427368;;0,0809623240772941;0,0
15/08/2005;0,042420122365737584;0,16817250325563549;0,47426348550405667;0,007528293293427368;;0,08100850085643495;0,0
16/08/2005;0,05955132562882392;0,1650531501428442;0,47796293582619664;0,007528293293427368;;0,08129421967736859;0,0
17/08/2005;0,05656016315431679;0,16302405637044595;0,4631104344939627;0,007528293293427368;;0,08127401733649448;0,0
18/08/2005;0,058191706322229766;0,15527110106098382;0,4556165285106704;0,007528293293427368;;0,08171125371398387;0,0
19/08/2005;0,058191706322229766;0,1512633884856499;0,4646765831128298;0,007528293293427368;;0,08209942726363618;0,0
22/08/2005;0,058191706322229766;0,1595917584469861;0,4745312278230908;0,007528293293427368;;0,08248471476459218;0,0
23/08/2005;0,05710401087695444;0,15675506516318558;0,4752480862901826;0,007528293293427368;;0,08276466148813327;0,0
24/08/2005;0,06838885112168593;0,1513542434306827;0,4813082753392915;0,007528293293427368;;0,08314129084300041;0,0
25/08/2005;0,06240652617267165;0,1525151677283235;0,4765839189356869;0,007528293293427368;;0,0834371108343711;0,0
26/08/2005;0,06227056424201224;0,15184889813141664;0,4744765277794171;0,007528293293427368;;0,08336351659261548;0,0
29/08/2005;0,05955132562882392;0,14640769642334367;0,4962788136078739;0,007528293293427368;;0,08344143990741552;0,0
30/08/2005;0,06131883072739633;0,1474979557637368;0,5144766544532025;0,007528293293427368;;0,08340680732305994;0,0
31/08/2005;0,047042828008157705;0,15333286223361836;0,5077053648363361;0,007528293293427368;;0,08300276050557802;0,0
01/09/2005;0,05452073419442556;0,1640335557596988;0,5242967517674592;0,007528293293427368;;0,08281228129162224;0,0
02/09/2005;0,060231135282121005;0,17127166638064184;0,5137943433821153;0,007528293293427368;;0,08259871368809603;0,0
05/09/2005;0,055880353501019706;0,17213983585539933;0,5128399715674932;0,007528293293427368;;0,08282815455945183;0,0
06/09/2005;0,05152957171991841;0,17376512987209644;0,511885599752871;0,007528293293427368;;0,0828209394377111;0,0
07/09/2005;0,04595513256288238;0,17548127883382628;0,49724901964566465;0,007528293293427368;;0,08259149856635528;0,0
08/09/2005;0,05152957171991841;0,17692486296045792;0,499989779728682;0,007528293293427368;;0,08262180207766645;0,0
09/09/2005;0,03861318830727396;0,1809527655235769;0,498173162488783;0,007528293293427368;;0,08279929407248887;0,0
12/09/2005;0,034126444595513256;0,18321404415550333;0,4913068675329042;0,007528293293427368;;0,0829796721160076;0,0
13/09/2005;0,04418762746430999;0,18088210056632914;0,485456841809489;0,007528293293427368;;0,08318025250040044;0,0
14/09/2005;0,05125764785859959;0,18293138432651243;0,49593333964782965;0,007528293293427368;;0,08314129084300041;0,0
15/09/2005;0,045547246770904146;0,18526332791568662;0,4929507477927813;0,007528293293427368;;0,08265787768637016;0,0
16/09/2005;0,028280081577158396;0,18763565148043088;0,48390220898929;0,007528293293427368;;0,08179494912617663;0,0
19/09/2005;0,04078857919782461;0,1901795899413481;0,5261104900576913;0,007528293293427368;;0,08142842094174654;0,0
20/09/2005;0,04758667573079538;0,19466176722963077;0,5188555368967629;0,007528293293427368;;0,08057415052764187;0,0
21/09/2005;0,06322229775662813;0,19825558505537105;0,5247516258148507;0,007528293293427368;;0,08010516761449311;0,0
22/09/2005;0,056968048946295036;0,19311723316407392;0,529285971540431;0,007528293293427368;;0,0792970739795292;0,0
23/09/2005;0,05193745751189668;0,18816059116284237;0,5146436335338906;0,007528293293427368;;0,07926821349256624;0,0
26/09/2005;0,05302515295717197;0,19282447834119062;0,5287015447580229;0,007528293293427368;;0,07993633376575963;0,0
27/09/2005;0,04921821889870835;0,19538860678989287;0,5258974477823307;0,007528293293427368;;0,07957413465437399;0,0
28/09/2005;0,04745071380013597;0,1979426402447026;0,5489434398669465;0,007528293293427368;;0,07927398558995886;0,0
29/09/2005;0,04214819850441876;0,20331317699552792;0,5524384847627272;0,007528293293427368;;0,07932304841779594;0,0
30/09/2005;0,03779741672331746;0,20894618358755898;0,5483187077891998;0,007528293293427368;;0,07910948081426974;0,0
03/10/2005;0,04513936097892591;0,20913798847151696;0,5514884313726054;0,007528293293427368;;0,0792090494942921;0,0
04/10/2005;0,05520054384772262;0,2113992671034434;0,546113432344251;0,007528293293427368;;0,07946735085261096;0,0
05/10/2005;0,07355540448674372;0,20035534378501696;0,5426788453914783;0,007528293293427368;;0,07928697280909223;0,0
06/10/2005;0,07912984364377974;0,18463743829434984;0,5255318211746173;0,007528293293427368;;0,07904454471860306;0,0
07/10/2005;0,07409925220938136;0,1853037078912567;0,5259463899266703;0,007528293293427368;;0,07847743614978013;0,0
10/10/2005;0,08715159755268526;0,19001807003906768;0,5231998719443188;0,007528293293427368;;0,07843991751672823;0,0
11/10/2005;0,08823929299796057;0,1938339777304435;0,539218347891702;0,007528293293427368;;0,07706038623989704;0,0
12/10/2005;0,09626104690686606;0,18417306857529347;0,5430444719991916;0,007528293293427368;;0,07550047691954706;0,0
13/10/2005;0,09966009517335145;0,16962618237615967;0,5318511156937593;0,007528293293427368;;0,07402714906008606;0,0
14/10/2005;0,07790618626784498;0,16557808982525568;0,5282265180629621;0,007528293293427368;;0,07446871451061993;0,0
17/10/2005;0,0751869476546567;0,16868734794415455;0,5450194314707777;0,007528293293427368;;0,07663758010588914;0,0
18/10/2005;0,08416043507817811;0,16355909104674993;0,5321937107041363;0,007528293293427368;;0,07758709012697167;0,0
19/10/2005;0,0592794017675051;0,1508091137604862;0,5258571424869922;0,007528293293427368;;0,07749040749564569;0,0
20/10/2005;0,0947654656696125;0,1527675425756367;0,5123404738002626;0,007528293293427368;;0,07795217528705363;0,0
21/10/2005;0,09503738953093133;0,154948061256423;0,5097177506535936;0,007528293293427368;;0,07895796325771406;0,0
24/10/2005;0,0761386811692726;0,16002584318436489;0,5065192375735177;0,007528293293427368;;0,07937644031867747;0,0
25/10/2005;0,07328348062542486;0,16002584318436489;0,5364574351610154;0,007528293293427368;;0,07909360754644014;0,0
26/10/2005;0,07409925220938136;0,16278177651702525;0,5220367762788367;0,007528293293427368;;0,07799402299314998;0,0
27/10/2005;0,09354180829367777;0,15513986614038097;0,516897851123179;0,007528293293427368;;0,0769795768764006;0,0
28/10/2005;0,06947654656696124;0,15278773256342185;0,5082523652730727;0,007528293293427368;;0,0766635545441558;0,0
31/10/2005;0,0840244731475187;0,1646190654054654;0,4909124514285204;0,007528293293427368;;0,07679342673548932;0,0
01/11/2005;0,07763426240652617;0,17389636479269932;0,48676100600865596;0,007528293293427368;;0,07681940117375598;0,0
02/11/2005;0,05900747790618627;0,18202283487618487;0,48542229441348456;0,007528293293427368;;0,07710079092164518;0,0
03/11/2005;0,05248130523453432;0,18676748200567342;0,4968200561452764;0,007528293293427368;;0,07745866095998633;0,0
04/11/2005;0,05479265805574438;0,18477876820884523;0,4900027033337374;0,007528293293427368;;0,0774196993025863;0,0
07/11/2005;0,053840924541128474;0,18433458847757403;0,4944535595189736;0,007528293293427368;;0,07742402837563073;0,0
08/11/2005;0,05356900067980965;0,18321404415550333;0,4953517918150886;0,007528293293427368;;0,07748607842260119;0,0
09/11/2005;0,049762066621346024;0,18796878627888428;0,4907051670524939;0,007528293293427368;;0,07693772917030425;0,0
10/11/2005;0,03752549286199864;0,18902876063759985;0,48250879735044505;0,007528293293427368;;0,07670395922590402;0,0
11/11/2005;0,03385452073419443;0,1941267325533268;0,48992209274306037;0,007528293293427368;;0,07678621161374859;0,0
14/11/2005;0,04133242692046226;0,19531794183264523;0,48960252933001946;0,007528293293427368;;0,07582948647092523;0,0
15/11/2005;0,04201223657375935;0,19293552327400845;0,48518334159112075;0,007528293293427368;;0,07567075379262873;0,0
16/11/2005;0,042420122365737584;0,19621639628908027;0,49755994620970445;0,007528293293427368;;0,0754182245317025;0,0
17/11/2005;0,028687967369136636;0,2024248175329854;0,49011498237075174;0,007528293293427368;;0,07515415107599109;0,0
18/11/2005;0,026920462270564223;0,20533217577403365;0,4817861809840193;0,007528293293427368;;0,07606758548836993;0,0
21/11/2005;0,022841604350781777;0,20641234012053417;0,48130251743995744;0,007528293293427368;;0,07648461952498527;0,0
22/11/2005;0,019850441876274633;0,2006682885956854;0,48551442080282964;0,007528293293427368;;0,07664479522762987;0,0
23/11/2005;0,0247450713800136;0,2116415469568641;0,4831824715725312;0,007528293293427368;;0,07678621161374859;0,0
24/11/2005;0,02420122365737595;0,21425615037502907;0,48180345468202146;0,007528293293427368;;0,07649327767107413;0,0
25/11/2005;0,023657375934738278;0,21484166002079566;0,48042443779151167;0,007528293293427368;;0,07705605716685253;0,0
28/11/2005;0,03670972127804214;0,2159319193611888;0,47904542090100194;0,007528293293427368;;0,07778045538962376;0,0
29/11/2005;0,037389530931339225;0,2132466509857762;0,477332445849116;0,007528293293427368;;0,07806473118620928;0,0
30/11/2005;0,039700883752549286;0,21567954451387558;0,49312348477280343;0,007528293293427368;;0,07791032758095728;0,0
01/12/2005;0,02855200543847722;0,22009105684491062;0,5114681520511509;0,007528293293427368;;0,07800701021228335;0,0
02/12/2005;0,025424881033310663;0,22689508272847497;0,5258053213929855;0,007528293293427368;;0,07780354377919418;0,0
05/12/2005;0,03344663494221617;0,23045861557253758;0,5297667561348259;0,007528293293427368;;0,07769964602612739;0,0
06/12/2005;0,032358939496940846;0,23539506758598408;0,5239512778074149;0,007528293293427368;;0,07758276105392724;0,0
07/12/2005;0,04133242692046226;0,23697998162711115;0,5266834010414313;0,007528293293427368;;0,07763759597915694;0,0
